Date,year,month,quarter,day_of_week,day_of_month,month_sin,month_cos,dow_sin,dow_cos,is_post_2019,is_post_2019_transition,days_from_tet,is_low_margin_season,trend_index,is_holiday_302_305,is_holiday_qk,is_christmas
2023-07-16,2023,7,3,6,16,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,175,1,4029,0,0,0
2023-07-17,2023,7,3,0,17,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1,0,176,1,4030,0,0,0
2023-07-18,2023,7,3,1,18,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,177,1,4031,0,0,0
2023-07-19,2023,7,3,2,19,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,178,1,4032,0,0,0
2023-07-20,2023,7,3,3,20,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,0,179,1,4033,0,0,0
2023-07-21,2023,7,3,4,21,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,0,180,1,4034,0,0,0
2023-07-22,2023,7,3,5,22,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,181,1,4035,0,0,0
2023-07-23,2023,7,3,6,23,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,182,1,4036,0,0,0
2023-07-24,2023,7,3,0,24,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1,0,183,1,4037,0,0,0
2023-07-25,2023,7,3,1,25,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,184,1,4038,0,0,0
2023-07-26,2023,7,3,2,26,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,185,1,4039,0,0,0
2023-07-27,2023,7,3,3,27,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,0,186,1,4040,0,0,0
2023-07-28,2023,7,3,4,28,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,0,187,1,4041,0,0,0
2023-07-29,2023,7,3,5,29,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,188,1,4042,0,0,0
2023-07-30,2023,7,3,6,30,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,189,1,4043,0,0,0
2023-07-31,2023,7,3,0,31,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1,0,190,1,4044,0,0,0
2023-08-01,2023,8,3,1,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,191,1,4045,0,0,0
2023-08-02,2023,8,3,2,2,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,192,1,4046,0,0,0
2023-08-03,2023,8,3,3,3,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,-191,1,4047,0,0,0
2023-08-04,2023,8,3,4,4,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,-190,1,4048,0,0,0
2023-08-05,2023,8,3,5,5,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,-189,1,4049,0,0,0
2023-08-06,2023,8,3,6,6,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,-188,1,4050,0,0,0
2023-08-07,2023,8,3,0,7,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1,0,-187,1,4051,0,0,0
2023-08-08,2023,8,3,1,8,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,-186,1,4052,0,0,0
2023-08-09,2023,8,3,2,9,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,-185,1,4053,0,0,0
2023-08-10,2023,8,3,3,10,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,-184,1,4054,0,0,0
2023-08-11,2023,8,3,4,11,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,-183,1,4055,0,0,0
2023-08-12,2023,8,3,5,12,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,-182,1,4056,0,0,0
2023-08-13,2023,8,3,6,13,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,-181,1,4057,0,0,0
2023-08-14,2023,8,3,0,14,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1,0,-180,1,4058,0,0,0
2023-08-15,2023,8,3,1,15,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,-179,1,4059,0,0,0
2023-08-16,2023,8,3,2,16,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,-178,1,4060,0,0,0
2023-08-17,2023,8,3,3,17,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,-177,1,4061,0,0,0
2023-08-18,2023,8,3,4,18,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,-176,1,4062,0,0,0
2023-08-19,2023,8,3,5,19,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,-175,1,4063,0,0,0
2023-08-20,2023,8,3,6,20,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,-174,1,4064,0,0,0
2023-08-21,2023,8,3,0,21,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1,0,-173,1,4065,0,0,0
2023-08-22,2023,8,3,1,22,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,-172,1,4066,0,0,0
2023-08-23,2023,8,3,2,23,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,-171,1,4067,0,0,0
2023-08-24,2023,8,3,3,24,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,-170,1,4068,0,0,0
2023-08-25,2023,8,3,4,25,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,-169,1,4069,0,0,0
2023-08-26,2023,8,3,5,26,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,0,-168,1,4070,0,0,0
2023-08-27,2023,8,3,6,27,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0,-167,1,4071,0,0,0
2023-08-28,2023,8,3,0,28,-0.8660254037844384,-0.5000000000000004,0.0,1.0,1,0,-166,1,4072,0,0,0
2023-08-29,2023,8,3,1,29,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0,-165,1,4073,0,0,0
2023-08-30,2023,8,3,2,30,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,-164,1,4074,0,0,0
2023-08-31,2023,8,3,3,31,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1,0,-163,1,4075,0,0,0
2023-09-01,2023,9,3,4,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,0,-162,1,4076,0,0,0
2023-09-02,2023,9,3,5,2,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,-161,1,4077,0,1,0
2023-09-03,2023,9,3,6,3,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,-160,1,4078,0,0,0
2023-09-04,2023,9,3,0,4,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,-159,1,4079,0,0,0
2023-09-05,2023,9,3,1,5,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,-158,1,4080,0,0,0
2023-09-06,2023,9,3,2,6,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,-157,1,4081,0,0,0
2023-09-07,2023,9,3,3,7,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,0,-156,1,4082,0,0,0
2023-09-08,2023,9,3,4,8,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,0,-155,1,4083,0,0,0
2023-09-09,2023,9,3,5,9,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,-154,1,4084,0,0,0
2023-09-10,2023,9,3,6,10,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,-153,1,4085,0,0,0
2023-09-11,2023,9,3,0,11,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,-152,1,4086,0,0,0
2023-09-12,2023,9,3,1,12,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,-151,1,4087,0,0,0
2023-09-13,2023,9,3,2,13,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,-150,1,4088,0,0,0
2023-09-14,2023,9,3,3,14,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,0,-149,1,4089,0,0,0
2023-09-15,2023,9,3,4,15,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,0,-148,1,4090,0,0,0
2023-09-16,2023,9,3,5,16,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,-147,1,4091,0,0,0
2023-09-17,2023,9,3,6,17,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,-146,1,4092,0,0,0
2023-09-18,2023,9,3,0,18,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,-145,1,4093,0,0,0
2023-09-19,2023,9,3,1,19,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,-144,1,4094,0,0,0
2023-09-20,2023,9,3,2,20,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,-143,1,4095,0,0,0
2023-09-21,2023,9,3,3,21,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,0,-142,1,4096,0,0,0
2023-09-22,2023,9,3,4,22,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,0,-141,1,4097,0,0,0
2023-09-23,2023,9,3,5,23,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,-140,1,4098,0,0,0
2023-09-24,2023,9,3,6,24,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0,-139,1,4099,0,0,0
2023-09-25,2023,9,3,0,25,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0,-138,1,4100,0,0,0
2023-09-26,2023,9,3,1,26,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0,-137,1,4101,0,0,0
2023-09-27,2023,9,3,2,27,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,-136,1,4102,0,0,0
2023-09-28,2023,9,3,3,28,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,0,-135,1,4103,0,0,0
2023-09-29,2023,9,3,4,29,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,0,-134,1,4104,0,0,0
2023-09-30,2023,9,3,5,30,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,0,-133,1,4105,0,0,0
2023-10-01,2023,10,4,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,-132,0,4106,0,0,0
2023-10-02,2023,10,4,0,2,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,-131,0,4107,0,0,0
2023-10-03,2023,10,4,1,3,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,-130,0,4108,0,0,0
2023-10-04,2023,10,4,2,4,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,-129,0,4109,0,0,0
2023-10-05,2023,10,4,3,5,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,-128,0,4110,0,0,0
2023-10-06,2023,10,4,4,6,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,-127,0,4111,0,0,0
2023-10-07,2023,10,4,5,7,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,-126,0,4112,0,0,0
2023-10-08,2023,10,4,6,8,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,-125,0,4113,0,0,0
2023-10-09,2023,10,4,0,9,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,-124,0,4114,0,0,0
2023-10-10,2023,10,4,1,10,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,-123,0,4115,0,0,0
2023-10-11,2023,10,4,2,11,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,-122,0,4116,0,0,0
2023-10-12,2023,10,4,3,12,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,-121,0,4117,0,0,0
2023-10-13,2023,10,4,4,13,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,-120,0,4118,0,0,0
2023-10-14,2023,10,4,5,14,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,-119,0,4119,0,0,0
2023-10-15,2023,10,4,6,15,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,-118,0,4120,0,0,0
2023-10-16,2023,10,4,0,16,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,-117,0,4121,0,0,0
2023-10-17,2023,10,4,1,17,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,-116,0,4122,0,0,0
2023-10-18,2023,10,4,2,18,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,-115,0,4123,0,0,0
2023-10-19,2023,10,4,3,19,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,-114,0,4124,0,0,0
2023-10-20,2023,10,4,4,20,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,-113,0,4125,0,0,0
2023-10-21,2023,10,4,5,21,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,-112,0,4126,0,0,0
2023-10-22,2023,10,4,6,22,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,-111,0,4127,0,0,0
2023-10-23,2023,10,4,0,23,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,-110,0,4128,0,0,0
2023-10-24,2023,10,4,1,24,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,-109,0,4129,0,0,0
2023-10-25,2023,10,4,2,25,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,-108,0,4130,0,0,0
2023-10-26,2023,10,4,3,26,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,-107,0,4131,0,0,0
2023-10-27,2023,10,4,4,27,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,-106,0,4132,0,0,0
2023-10-28,2023,10,4,5,28,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,-105,0,4133,0,0,0
2023-10-29,2023,10,4,6,29,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,-104,0,4134,0,0,0
2023-10-30,2023,10,4,0,30,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,-103,0,4135,0,0,0
2023-10-31,2023,10,4,1,31,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,-102,0,4136,0,0,0
2023-11-01,2023,11,4,2,1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,-101,1,4137,0,0,0
2023-11-02,2023,11,4,3,2,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,-100,1,4138,0,0,0
2023-11-03,2023,11,4,4,3,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,-99,1,4139,0,0,0
2023-11-04,2023,11,4,5,4,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,-98,1,4140,0,0,0
2023-11-05,2023,11,4,6,5,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,-97,1,4141,0,0,0
2023-11-06,2023,11,4,0,6,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,-96,1,4142,0,0,0
2023-11-07,2023,11,4,1,7,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,-95,1,4143,0,0,0
2023-11-08,2023,11,4,2,8,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,-94,1,4144,0,0,0
2023-11-09,2023,11,4,3,9,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,-93,1,4145,0,0,0
2023-11-10,2023,11,4,4,10,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,-92,1,4146,0,0,0
2023-11-11,2023,11,4,5,11,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,-91,1,4147,0,0,0
2023-11-12,2023,11,4,6,12,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,-90,1,4148,0,0,0
2023-11-13,2023,11,4,0,13,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,-89,1,4149,0,0,0
2023-11-14,2023,11,4,1,14,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,-88,1,4150,0,0,0
2023-11-15,2023,11,4,2,15,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,-87,1,4151,0,0,0
2023-11-16,2023,11,4,3,16,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,-86,1,4152,0,0,0
2023-11-17,2023,11,4,4,17,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,-85,1,4153,0,0,0
2023-11-18,2023,11,4,5,18,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,-84,1,4154,0,0,0
2023-11-19,2023,11,4,6,19,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,-83,1,4155,0,0,0
2023-11-20,2023,11,4,0,20,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,-82,1,4156,0,0,0
2023-11-21,2023,11,4,1,21,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,-81,1,4157,0,0,0
2023-11-22,2023,11,4,2,22,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,-80,1,4158,0,0,0
2023-11-23,2023,11,4,3,23,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,-79,1,4159,0,0,0
2023-11-24,2023,11,4,4,24,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1,0,-78,1,4160,0,0,0
2023-11-25,2023,11,4,5,25,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,0,-77,1,4161,0,0,0
2023-11-26,2023,11,4,6,26,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0,-76,1,4162,0,0,0
2023-11-27,2023,11,4,0,27,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,-75,1,4163,0,0,0
2023-11-28,2023,11,4,1,28,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0,-74,1,4164,0,0,0
2023-11-29,2023,11,4,2,29,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,-73,1,4165,0,0,0
2023-11-30,2023,11,4,3,30,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,-72,1,4166,0,0,0
2023-12-01,2023,12,4,4,1,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1,0,-71,1,4167,0,0,0
2023-12-02,2023,12,4,5,2,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,0,-70,1,4168,0,0,0
2023-12-03,2023,12,4,6,3,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1,0,-69,1,4169,0,0,0
2023-12-04,2023,12,4,0,4,-2.4492935982947064e-16,1.0,0.0,1.0,1,0,-68,1,4170,0,0,0
2023-12-05,2023,12,4,1,5,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1,0,-67,1,4171,0,0,0
2023-12-06,2023,12,4,2,6,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1,0,-66,1,4172,0,0,0
2023-12-07,2023,12,4,3,7,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1,0,-65,1,4173,0,0,0
2023-12-08,2023,12,4,4,8,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1,0,-64,1,4174,0,0,0
2023-12-09,2023,12,4,5,9,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,0,-63,1,4175,0,0,0
2023-12-10,2023,12,4,6,10,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1,0,-62,1,4176,0,0,0
2023-12-11,2023,12,4,0,11,-2.4492935982947064e-16,1.0,0.0,1.0,1,0,-61,1,4177,0,0,0
2023-12-12,2023,12,4,1,12,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1,0,-60,1,4178,0,0,0
2023-12-13,2023,12,4,2,13,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1,0,-59,1,4179,0,0,0
2023-12-14,2023,12,4,3,14,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1,0,-58,1,4180,0,0,0
2023-12-15,2023,12,4,4,15,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1,0,-57,1,4181,0,0,0
2023-12-16,2023,12,4,5,16,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,0,-56,1,4182,0,0,0
2023-12-17,2023,12,4,6,17,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1,0,-55,1,4183,0,0,0
2023-12-18,2023,12,4,0,18,-2.4492935982947064e-16,1.0,0.0,1.0,1,0,-54,1,4184,0,0,0
2023-12-19,2023,12,4,1,19,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1,0,-53,1,4185,0,0,0
2023-12-20,2023,12,4,2,20,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1,0,-52,1,4186,0,0,0
2023-12-21,2023,12,4,3,21,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1,0,-51,1,4187,0,0,0
2023-12-22,2023,12,4,4,22,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1,0,-50,1,4188,0,0,0
2023-12-23,2023,12,4,5,23,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,0,-49,1,4189,0,0,0
2023-12-24,2023,12,4,6,24,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1,0,-48,1,4190,0,0,0
2023-12-25,2023,12,4,0,25,-2.4492935982947064e-16,1.0,0.0,1.0,1,0,-47,1,4191,0,0,1
2023-12-26,2023,12,4,1,26,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,1,0,-46,1,4192,0,0,0
2023-12-27,2023,12,4,2,27,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1,0,-45,1,4193,0,0,0
2023-12-28,2023,12,4,3,28,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,1,0,-44,1,4194,0,0,0
2023-12-29,2023,12,4,4,29,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,1,0,-43,1,4195,0,0,0
2023-12-30,2023,12,4,5,30,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,0,-42,1,4196,0,0,0
2023-12-31,2023,12,4,6,31,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,1,0,-41,1,4197,0,0,0
2024-01-01,2024,1,1,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,-40,0,4198,0,0,0
2024-01-02,2024,1,1,1,2,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0,-39,0,4199,0,0,0
2024-01-03,2024,1,1,2,3,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,-38,0,4200,0,0,0
2024-01-04,2024,1,1,3,4,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,-37,0,4201,0,0,0
2024-01-05,2024,1,1,4,5,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,-36,0,4202,0,0,0
2024-01-06,2024,1,1,5,6,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,-35,0,4203,0,0,0
2024-01-07,2024,1,1,6,7,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,-34,0,4204,0,0,0
2024-01-08,2024,1,1,0,8,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,-33,0,4205,0,0,0
2024-01-09,2024,1,1,1,9,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0,-32,0,4206,0,0,0
2024-01-10,2024,1,1,2,10,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,-31,0,4207,0,0,0
2024-01-11,2024,1,1,3,11,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,-30,0,4208,0,0,0
2024-01-12,2024,1,1,4,12,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,-29,0,4209,0,0,0
2024-01-13,2024,1,1,5,13,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,-28,0,4210,0,0,0
2024-01-14,2024,1,1,6,14,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,-27,0,4211,0,0,0
2024-01-15,2024,1,1,0,15,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,-26,0,4212,0,0,0
2024-01-16,2024,1,1,1,16,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0,-25,0,4213,0,0,0
2024-01-17,2024,1,1,2,17,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,-24,0,4214,0,0,0
2024-01-18,2024,1,1,3,18,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,-23,0,4215,0,0,0
2024-01-19,2024,1,1,4,19,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,-22,0,4216,0,0,0
2024-01-20,2024,1,1,5,20,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,-21,0,4217,0,0,0
2024-01-21,2024,1,1,6,21,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,-20,0,4218,0,0,0
2024-01-22,2024,1,1,0,22,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,-19,0,4219,0,0,0
2024-01-23,2024,1,1,1,23,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0,-18,0,4220,0,0,0
2024-01-24,2024,1,1,2,24,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,-17,0,4221,0,0,0
