Date,year,month,quarter,day_of_week,day_of_month,month_sin,month_cos,dow_sin,dow_cos,is_post_2019,is_post_2019_transition,days_from_tet,is_low_margin_season,trend_index,is_holiday_302_305,is_holiday_qk,is_christmas,is_partial_year_2012,Revenue,COGS
2014-09-14,2014,9,3,6,14,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,-158,1,802,0,0,0,0,4664595.04,4241668.09
2014-09-15,2014,9,3,0,15,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,-157,1,803,0,0,0,0,3434401.74,2989155.15
2014-09-16,2014,9,3,1,16,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,-156,1,804,0,0,0,0,3499018.93,3094674.95
2014-09-17,2014,9,3,2,17,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,-155,1,805,0,0,0,0,2159581.94,1891350.86
2014-09-18,2014,9,3,3,18,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,-154,1,806,0,0,0,0,3245614.46,2827312.43
2014-09-19,2014,9,3,4,19,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,-153,1,807,0,0,0,0,3152106.06,2800614.8
2014-09-20,2014,9,3,5,20,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,-152,1,808,0,0,0,0,3934660.56,3508771.25
2014-09-21,2014,9,3,6,21,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,-151,1,809,0,0,0,0,4973677.98,4472971.42
2014-09-22,2014,9,3,0,22,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,-150,1,810,0,0,0,0,4691002.44,4096769.99
2014-09-23,2014,9,3,1,23,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,-149,1,811,0,0,0,0,3267077.04,2950868.62
2014-09-24,2014,9,3,2,24,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,-148,1,812,0,0,0,0,3651189.03,3193891.83
2014-09-25,2014,9,3,3,25,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,-147,1,813,0,0,0,0,3991936.34,3513164.66
2014-09-26,2014,9,3,4,26,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,-146,1,814,0,0,0,0,4802241.84,4364819.46
2014-09-27,2014,9,3,5,27,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,0,-145,1,815,0,0,0,0,5922266.1,5104748.73
2014-09-28,2014,9,3,6,28,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,0,-144,1,816,0,0,0,0,6894981.49,6104020.61
2014-09-29,2014,9,3,0,29,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,-143,1,817,0,0,0,0,6358369.55,5385912.36
2014-09-30,2014,9,3,1,30,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,-142,1,818,0,0,0,0,5625701.93,4992117.65
2014-10-01,2014,10,4,2,1,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-141,0,819,0,0,0,0,4131059.59,3367707.8
2014-10-02,2014,10,4,3,2,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,-140,0,820,0,0,0,0,2166020.29,1638411.83
2014-10-03,2014,10,4,4,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,-139,0,821,0,0,0,0,2713373.58,2209685.83
2014-10-04,2014,10,4,5,4,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,-138,0,822,0,0,0,0,3061013.56,2383424.37
2014-10-05,2014,10,4,6,5,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,-137,0,823,0,0,0,0,3514973.01,2703049.67
2014-10-06,2014,10,4,0,6,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-136,0,824,0,0,0,0,4584954.57,3714150.0
2014-10-07,2014,10,4,1,7,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-135,0,825,0,0,0,0,3826571.36,3029706.85
2014-10-08,2014,10,4,2,8,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-134,0,826,0,0,0,0,3298742.48,2595357.42
2014-10-09,2014,10,4,3,9,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,-133,0,827,0,0,0,0,2480246.09,1949299.28
2014-10-10,2014,10,4,4,10,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,-132,0,828,0,0,0,0,3324677.65,2616526.38
2014-10-11,2014,10,4,5,11,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,-131,0,829,0,0,0,0,3249272.4,2455378.82
2014-10-12,2014,10,4,6,12,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,-130,0,830,0,0,0,0,3964814.61,3263898.52
2014-10-13,2014,10,4,0,13,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-129,0,831,0,0,0,0,5257692.13,4155288.51
2014-10-14,2014,10,4,1,14,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-128,0,832,0,0,0,0,5353820.23,4242284.88
2014-10-15,2014,10,4,2,15,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-127,0,833,0,0,0,0,3174858.73,2517101.9
2014-10-16,2014,10,4,3,16,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,-126,0,834,0,0,0,0,3035433.21,2343522.12
2014-10-17,2014,10,4,4,17,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,-125,0,835,0,0,0,0,3041887.24,2405340.07
2014-10-18,2014,10,4,5,18,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,-124,0,836,0,0,0,0,3295901.64,2641429.14
2014-10-19,2014,10,4,6,19,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,-123,0,837,0,0,0,0,3906454.96,3097527.04
2014-10-20,2014,10,4,0,20,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-122,0,838,0,0,0,0,4406719.83,3563304.85
2014-10-21,2014,10,4,1,21,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-121,0,839,0,0,0,0,4158469.93,3334418.16
2014-10-22,2014,10,4,2,22,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-120,0,840,0,0,0,0,3185076.38,2622321.88
2014-10-23,2014,10,4,3,23,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,-119,0,841,0,0,0,0,3397945.31,2701811.9
2014-10-24,2014,10,4,4,24,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,-118,0,842,0,0,0,0,2910624.78,2393219.16
2014-10-25,2014,10,4,5,25,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,-117,0,843,0,0,0,0,3710088.5,3052761.25
2014-10-26,2014,10,4,6,26,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,-116,0,844,0,0,0,0,3332635.64,2620840.72
2014-10-27,2014,10,4,0,27,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-115,0,845,0,0,0,0,5247620.14,4151809.58
2014-10-28,2014,10,4,1,28,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-114,0,846,0,0,0,0,6122484.1,4933576.08
2014-10-29,2014,10,4,2,29,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-113,0,847,0,0,0,0,6191276.35,4949513.22
2014-10-30,2014,10,4,3,30,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,-112,0,848,0,0,0,0,6250389.79,4894988.48
2014-10-31,2014,10,4,4,31,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,-111,0,849,0,0,0,0,4687679.79,3734196.88
2014-11-01,2014,11,4,5,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,-110,1,850,0,0,0,0,4474322.51,3463929.06
2014-11-02,2014,11,4,6,2,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,-109,1,851,0,0,0,0,3503909.61,2759213.27
2014-11-03,2014,11,4,0,3,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,-108,1,852,0,0,0,0,2511155.37,1925980.79
2014-11-04,2014,11,4,1,4,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,-107,1,853,0,0,0,0,1758772.81,1413005.18
2014-11-05,2014,11,4,2,5,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,-106,1,854,0,0,0,0,2080412.08,1649512.63
2014-11-06,2014,11,4,3,6,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,-105,1,855,0,0,0,0,2338580.92,1815525.82
2014-11-07,2014,11,4,4,7,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,-104,1,856,0,0,0,0,2391118.65,1914802.56
2014-11-08,2014,11,4,5,8,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,-103,1,857,0,0,0,0,2603594.99,2058134.47
2014-11-09,2014,11,4,6,9,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,-102,1,858,0,0,0,0,3896973.5,2948324.76
2014-11-10,2014,11,4,0,10,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,-101,1,859,0,0,0,0,3578790.21,2955883.0
2014-11-11,2014,11,4,1,11,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,-100,1,860,0,0,0,0,3265211.84,2544268.23
2014-11-12,2014,11,4,2,12,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,-99,1,861,0,0,0,0,2687977.35,2131053.41
2014-11-13,2014,11,4,3,13,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,-98,1,862,0,0,0,0,3661668.42,2973473.14
2014-11-14,2014,11,4,4,14,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,-97,1,863,0,0,0,0,4104922.66,3206387.48
2014-11-15,2014,11,4,5,15,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,-96,1,864,0,0,0,0,3332537.35,2666922.09
2014-11-16,2014,11,4,6,16,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,-95,1,865,0,0,0,0,3926705.12,3165100.53
2014-11-17,2014,11,4,0,17,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,-94,1,866,0,0,0,0,3901928.25,3135379.39
2014-11-18,2014,11,4,1,18,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,-93,1,867,0,0,0,0,2299920.21,1777742.22
2014-11-19,2014,11,4,2,19,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,-92,1,868,0,0,0,0,2365334.24,2037392.28
2014-11-20,2014,11,4,3,20,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,-91,1,869,0,0,0,0,2712056.74,2364468.06
2014-11-21,2014,11,4,4,21,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,-90,1,870,0,0,0,0,2642726.69,2469983.77
2014-11-22,2014,11,4,5,22,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,-89,1,871,0,0,0,0,2355839.63,2373102.5
2014-11-23,2014,11,4,6,23,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,-88,1,872,0,0,0,0,2702782.41,2732923.6
2014-11-24,2014,11,4,0,24,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,-87,1,873,0,0,0,0,2994851.12,2989623.83
2014-11-25,2014,11,4,1,25,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,-86,1,874,0,0,0,0,1951300.95,1961306.08
2014-11-26,2014,11,4,2,26,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,-85,1,875,0,0,0,0,3005133.94,3070985.43
2014-11-27,2014,11,4,3,27,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,-84,1,876,0,0,0,0,4582936.62,4552287.3
2014-11-28,2014,11,4,4,28,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,-83,1,877,0,0,0,0,3803816.23,3776489.22
2014-11-29,2014,11,4,5,29,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,-82,1,878,0,0,0,0,3693923.36,3714680.69
2014-11-30,2014,11,4,6,30,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,0,-81,1,879,0,0,0,0,4164373.0,4139199.1
2014-12-01,2014,12,4,0,1,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,-80,1,880,0,0,0,0,3293606.72,3371041.49
2014-12-02,2014,12,4,1,2,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,-79,1,881,0,0,0,0,1913468.28,1934027.84
2014-12-03,2014,12,4,2,3,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,-78,1,882,0,0,0,0,1725054.96,1639460.56
2014-12-04,2014,12,4,3,4,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,-77,1,883,0,0,0,0,1490172.71,1377244.92
2014-12-05,2014,12,4,4,5,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,-76,1,884,0,0,0,0,1855814.16,1814623.65
2014-12-06,2014,12,4,5,6,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,-75,1,885,0,0,0,0,2498471.96,2457252.11
2014-12-07,2014,12,4,6,7,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,-74,1,886,0,0,0,0,2209128.82,2214964.0
2014-12-08,2014,12,4,0,8,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,-73,1,887,0,0,0,0,3029845.63,2938276.72
2014-12-09,2014,12,4,1,9,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,-72,1,888,0,0,0,0,3265900.4,3069037.78
2014-12-10,2014,12,4,2,10,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,-71,1,889,0,0,0,0,2659858.85,2559688.79
2014-12-11,2014,12,4,3,11,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,-70,1,890,0,0,0,0,2499031.03,2479880.93
2014-12-12,2014,12,4,4,12,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,-69,1,891,0,0,0,0,2451281.84,2348048.7
2014-12-13,2014,12,4,5,13,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,-68,1,892,0,0,0,0,2618181.33,2655502.75
2014-12-14,2014,12,4,6,14,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,-67,1,893,0,0,0,0,2868448.18,2822169.24
2014-12-15,2014,12,4,0,15,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,-66,1,894,0,0,0,0,3675108.42,3622573.69
2014-12-16,2014,12,4,1,16,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,-65,1,895,0,0,0,0,3587166.39,3452397.12
2014-12-17,2014,12,4,2,17,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,-64,1,896,0,0,0,0,2950563.8,2911687.56
2014-12-18,2014,12,4,3,18,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,-63,1,897,0,0,0,0,2684991.91,2614938.98
2014-12-19,2014,12,4,4,19,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,-62,1,898,0,0,0,0,3424258.6,3465424.79
2014-12-20,2014,12,4,5,20,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,-61,1,899,0,0,0,0,3898670.99,3764085.99
2014-12-21,2014,12,4,6,21,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,-60,1,900,0,0,0,0,4372128.59,4286124.01
2014-12-22,2014,12,4,0,22,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,-59,1,901,0,0,0,0,3430574.36,3435107.36
2014-12-23,2014,12,4,1,23,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,-58,1,902,0,0,0,0,2791569.02,2665014.26
2014-12-24,2014,12,4,2,24,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,-57,1,903,0,0,0,0,2610156.84,2591612.44
2014-12-25,2014,12,4,3,25,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,0,0,-56,1,904,0,0,1,0,2573745.23,2584515.85
2014-12-26,2014,12,4,4,26,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0,0,-55,1,905,0,0,0,0,2922497.3,2877653.62
2014-12-27,2014,12,4,5,27,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,0,0,-54,1,906,0,0,0,0,3575283.76,3538078.72
2014-12-28,2014,12,4,6,28,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,0,-53,1,907,0,0,0,0,8484445.21,8405135.96
2014-12-29,2014,12,4,0,29,-2.4492935982947064e-16,1.0,0.0,1.0,0,0,-52,1,908,0,0,0,0,7063840.79,6908131.26
2014-12-30,2014,12,4,1,30,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,0,0,-51,1,909,0,0,0,0,5708142.92,5488862.89
2014-12-31,2014,12,4,2,31,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0,0,-50,1,910,0,0,0,0,5625288.94,5528179.38
2015-01-01,2015,1,1,3,1,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,-49,0,911,0,0,0,0,4576460.18,4315048.16
2015-01-02,2015,1,1,4,2,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,-48,0,912,0,0,0,0,1625420.31,1281805.11
2015-01-03,2015,1,1,5,3,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,-47,0,913,0,0,0,0,1176312.94,876576.96
2015-01-04,2015,1,1,6,4,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,-46,0,914,0,0,0,0,2651400.23,2169221.09
2015-01-05,2015,1,1,0,5,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,-45,0,915,0,0,0,0,2457539.39,1930809.0
2015-01-06,2015,1,1,1,6,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,-44,0,916,0,0,0,0,1621284.62,1301383.65
2015-01-07,2015,1,1,2,7,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,-43,0,917,0,0,0,0,1981408.07,1560596.56
2015-01-08,2015,1,1,3,8,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,-42,0,918,0,0,0,0,1318438.15,1057739.56
2015-01-09,2015,1,1,4,9,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,-41,0,919,0,0,0,0,2144901.8,1679915.91
2015-01-10,2015,1,1,5,10,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,-40,0,920,0,0,0,0,1830727.22,1385986.39
2015-01-11,2015,1,1,6,11,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,-39,0,921,0,0,0,0,3254430.17,2604455.39
2015-01-12,2015,1,1,0,12,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,-38,0,922,0,0,0,0,2427966.79,1902989.93
2015-01-13,2015,1,1,1,13,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,-37,0,923,0,0,0,0,2138729.21,1742327.89
2015-01-14,2015,1,1,2,14,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,-36,0,924,0,0,0,0,2835456.9,2191456.13
2015-01-15,2015,1,1,3,15,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,-35,0,925,0,0,0,0,2047933.05,1631831.77
2015-01-16,2015,1,1,4,16,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,-34,0,926,0,0,0,0,2569213.44,2030636.7
2015-01-17,2015,1,1,5,17,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,-33,0,927,0,0,0,0,2588700.22,2035239.72
2015-01-18,2015,1,1,6,18,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,-32,0,928,0,0,0,0,3021302.7,2433685.6
2015-01-19,2015,1,1,0,19,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,-31,0,929,0,0,0,0,2851705.68,2258471.9
2015-01-20,2015,1,1,1,20,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,-30,0,930,0,0,0,0,2455411.13,1957537.38
2015-01-21,2015,1,1,2,21,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,-29,0,931,0,0,0,0,2603856.87,2019373.54
2015-01-22,2015,1,1,3,22,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,-28,0,932,0,0,0,0,2683523.21,2190572.01
2015-01-23,2015,1,1,4,23,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,-27,0,933,0,0,0,0,2703262.73,2149537.87
2015-01-24,2015,1,1,5,24,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,-26,0,934,0,0,0,0,4004609.82,3181968.24
2015-01-25,2015,1,1,6,25,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,-25,0,935,0,0,0,0,4665645.74,3747345.78
2015-01-26,2015,1,1,0,26,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,-24,0,936,0,0,0,0,4084367.08,3209020.3
2015-01-27,2015,1,1,1,27,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,-23,0,937,0,0,0,0,3116141.82,2455632.77
2015-01-28,2015,1,1,2,28,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,-22,0,938,0,0,0,0,4612174.41,3603868.33
2015-01-29,2015,1,1,3,29,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,-21,0,939,0,0,0,0,5300109.93,4295752.25
2015-01-30,2015,1,1,4,30,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,-20,0,940,0,0,0,0,4336302.07,3457573.62
2015-01-31,2015,1,1,5,31,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,-19,0,941,0,0,0,0,4195901.17,3269383.7
2015-02-01,2015,2,1,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,-18,0,942,0,0,0,0,4977201.37,4063980.38
2015-02-02,2015,2,1,0,2,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-17,0,943,0,0,0,0,2901454.29,2325361.53
2015-02-03,2015,2,1,1,3,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-16,0,944,0,0,0,0,1779457.49,1427675.21
2015-02-04,2015,2,1,2,4,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-15,0,945,0,0,0,0,2496729.14,2129083.48
2015-02-05,2015,2,1,3,5,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,-14,0,946,0,0,0,0,2500351.24,2064567.04
2015-02-06,2015,2,1,4,6,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,-13,0,947,0,0,0,0,3457294.9,2699578.13
2015-02-07,2015,2,1,5,7,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,-12,0,948,0,0,0,0,3570886.94,2952636.69
2015-02-08,2015,2,1,6,8,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,-11,0,949,0,0,0,0,4197082.23,3455113.24
2015-02-09,2015,2,1,0,9,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-10,0,950,0,0,0,0,4490187.64,3675813.84
2015-02-10,2015,2,1,1,10,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-9,0,951,0,0,0,0,2813867.9,2247526.75
2015-02-11,2015,2,1,2,11,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-8,0,952,0,0,0,0,3311241.3,2623112.64
2015-02-12,2015,2,1,3,12,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,-7,0,953,0,0,0,0,3468141.29,2797170.91
2015-02-13,2015,2,1,4,13,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,-6,0,954,0,0,0,0,4164849.99,3458801.88
2015-02-14,2015,2,1,5,14,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,-5,0,955,0,0,0,0,4312422.12,3541992.72
2015-02-15,2015,2,1,6,15,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,-4,0,956,0,0,0,0,4757224.49,3925128.98
2015-02-16,2015,2,1,0,16,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,-3,0,957,0,0,0,0,4817928.66,3988291.36
2015-02-17,2015,2,1,1,17,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,-2,0,958,0,0,0,0,4293160.67,3537248.79
2015-02-18,2015,2,1,2,18,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,-1,0,959,0,0,0,0,3209407.04,2685036.44
2015-02-19,2015,2,1,3,19,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,960,0,0,0,0,3793775.02,3109300.19
2015-02-20,2015,2,1,4,20,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,1,0,961,0,0,0,0,4760336.65,3942085.3
2015-02-21,2015,2,1,5,21,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,2,0,962,0,0,0,0,4368539.08,3544819.23
2015-02-22,2015,2,1,6,22,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,3,0,963,0,0,0,0,5784606.22,4804964.15
2015-02-23,2015,2,1,0,23,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,4,0,964,0,0,0,0,7360399.98,5966271.62
2015-02-24,2015,2,1,1,24,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,5,0,965,0,0,0,0,5473140.47,4450268.77
