customer_id,churn_tier,p_churn_logistic,used_in_logistic_test_set
49957,Da roi bo (>365d),0.6252586125254994,False
49963,Rui ro cao,0.7408577768444525,False
49964,An toan,0.6805281459067754,True
49965,An toan,0.7648796951405684,False
49973,Da roi bo (>365d),0.9357961711783901,False
49977,Da roi bo (>365d),0.9741725785075139,False
49978,Da roi bo (>365d),0.9767942530609494,False
49980,Da roi bo (>365d),0.9366394292557981,False
49982,Da roi bo (>365d),0.9600546352197945,False
49983,Da roi bo (>365d),0.8504574825488207,False
49986,Da roi bo (>365d),0.8804673813102887,False
49987,Da roi bo (>365d),0.9438711716138676,False
49988,Da roi bo (>365d),0.9394052993080554,False
49989,Da roi bo (>365d),0.9556305864778465,False
49990,Da roi bo (>365d),0.851131556268246,False
49992,Da roi bo (>365d),0.9362236058653328,False
49993,Da roi bo (>365d),0.8991004855058992,True
49994,Da roi bo (>365d),0.9361806769002429,True
49995,Da roi bo (>365d),0.8758822180887507,False
49996,Da roi bo (>365d),0.8998235590065431,False
49997,Da roi bo (>365d),0.8507161757174982,True
49998,Da roi bo (>365d),0.9775968611076851,False
49999,Da roi bo (>365d),0.9540413538486298,True
50000,Da roi bo (>365d),0.9600249640370253,True
50002,Da roi bo (>365d),0.9353196038009641,False
50003,Da roi bo (>365d),0.9446375272401325,True
50004,Da roi bo (>365d),0.9533699707378448,True
50005,Da roi bo (>365d),0.8875457037174213,False
50009,Rui ro cao,0.8723916615613675,False
50011,Da roi bo (>365d),0.8603047043875698,False
50012,Da roi bo (>365d),0.8421014622817302,False
50015,Da roi bo (>365d),0.9307656728564354,False
50016,Da roi bo (>365d),0.9156366297807375,False
50019,Da roi bo (>365d),0.9428091839361242,False
50020,Da roi bo (>365d),0.8877221512856278,True
50021,Da roi bo (>365d),0.9238823706949683,False
50022,An toan,0.9308415399619181,False
50023,Da roi bo (>365d),0.9528383817999527,False
50024,Da roi bo (>365d),0.9709712603538436,False
50028,Da roi bo (>365d),0.6787336973138092,False
50029,Da roi bo (>365d),0.6938082293522566,True
50030,An toan,0.8952428442265304,False
50031,An toan,0.7955374209569479,True
50032,Da roi bo (>365d),0.7565076448831931,False
50037,Da roi bo (>365d),0.9327769839022597,False
50038,Da roi bo (>365d),0.8935099039139113,False
50039,Da roi bo (>365d),0.895755790227727,False
50040,An toan,0.9239835299645386,False
50041,Da roi bo (>365d),0.9316702116232707,False
50042,Da roi bo (>365d),0.8121326253024778,False
50044,Da roi bo (>365d),0.9788833827803939,False
50048,Da roi bo (>365d),0.9518275758246344,False
50050,Da roi bo (>365d),0.9489822770800267,False
50051,Da roi bo (>365d),0.9561408624478634,False
50054,Da roi bo (>365d),0.9643104622833926,False
50055,Da roi bo (>365d),0.9705943014966427,False
50057,Da roi bo (>365d),0.9644507715841282,True
50059,An toan,0.8684381036450509,False
50060,Da roi bo (>365d),0.8468148209925652,False
50061,Da roi bo (>365d),0.854922802686385,False
50062,Da roi bo (>365d),0.8628150890306533,False
50063,Rui ro cao,0.761940862437338,True
50064,Da roi bo (>365d),0.718589476077294,True
50065,Da roi bo (>365d),0.7944637092516895,False
50066,An toan,0.8501732644350437,True
50067,Da roi bo (>365d),0.7254859890609616,False
50073,Rui ro cao,0.7420538773560308,False
50074,Da roi bo (>365d),0.6488580089828614,False
50075,Rui ro cao,0.787045859234477,False
50077,Rui ro cao,0.6501653581752811,False
50078,An toan,0.7875397647357413,False
50079,An toan,0.8770182446328273,True
50083,Da roi bo (>365d),0.9617799759517826,False
50084,Da roi bo (>365d),0.92831597870276,False
50085,Da roi bo (>365d),0.9500307857933205,True
50087,Da roi bo (>365d),0.9791152591450077,False
50088,Da roi bo (>365d),0.8525355103430318,False
50089,Rui ro cao,0.9461379544615888,False
50091,An toan,0.9037352308937874,True
50092,Da roi bo (>365d),0.8232190823913652,False
50093,Da roi bo (>365d),0.961390887302647,False
50097,Da roi bo (>365d),0.9779299368545107,True
50098,An toan,0.5207287872584092,False
50099,Rui ro cao,0.507272252476469,False
50101,Da roi bo (>365d),0.5445178620626853,True
50103,Da roi bo (>365d),0.8182645518971279,False
50104,An toan,0.8033145718384853,False
50105,Rui ro cao,0.8545727767603948,True
50106,Rui ro cao,0.7770894322902003,False
50107,An toan,0.8510055139738936,False
50108,Da roi bo (>365d),0.925743682669155,False
50109,Da roi bo (>365d),0.956548162170073,False
50112,Da roi bo (>365d),0.9544327328049732,False
50113,Da roi bo (>365d),0.9544624449557401,False
50114,Da roi bo (>365d),0.8344520627397725,False
50115,Da roi bo (>365d),0.9173118652843136,False
50116,An toan,0.8666408160743903,False
50118,Da roi bo (>365d),0.9123068526524937,True
50119,Da roi bo (>365d),0.8771797577156735,False
50120,Da roi bo (>365d),0.9306174674365623,False
50121,Da roi bo (>365d),0.9686093995679523,False
50122,Rui ro cao,0.9203863793502073,False
50123,Da roi bo (>365d),0.7332683655601306,False
50124,Da roi bo (>365d),0.8531716737519806,False
50125,Rui ro cao,0.5956647326156813,True
50126,Da roi bo (>365d),0.938979575642432,False
50127,Da roi bo (>365d),0.896030407025662,False
50130,Da roi bo (>365d),0.9717807219259769,False
50134,Da roi bo (>365d),0.9433334108047624,False
50135,Da roi bo (>365d),0.883248559862977,True
50136,Da roi bo (>365d),0.9381979763188826,False
50137,Da roi bo (>365d),0.9039399922198935,False
50138,Da roi bo (>365d),0.9176968238868538,True
50139,Da roi bo (>365d),0.9278960015392009,False
50140,Da roi bo (>365d),0.9446238455629593,False
50148,Rui ro cao,0.7676567531684028,False
50151,An toan,0.8610133539853075,False
50152,Da roi bo (>365d),0.8799447090733369,False
50153,Rui ro cao,0.7728394586685966,False
50154,Da roi bo (>365d),0.8185354324484768,False
50155,Rui ro cao,0.7991233507070851,False
50156,Rui ro cao,0.8240413987285933,True
50157,Rui ro cao,0.8860232126316675,False
50161,Da roi bo (>365d),0.9800228468784612,False
50162,Da roi bo (>365d),0.9425667588716847,False
50167,Da roi bo (>365d),0.9283045861767472,False
50168,Rui ro cao,0.9253896915791107,False
50169,Da roi bo (>365d),0.9442627645381795,False
50170,Da roi bo (>365d),0.8582325751455154,False
50171,Da roi bo (>365d),0.914878765744203,True
50172,Da roi bo (>365d),0.8609667398974522,False
50173,Da roi bo (>365d),0.8521700706113664,True
50174,Da roi bo (>365d),0.7594105475685037,True
50175,An toan,0.8769090361097014,False
50176,An toan,0.7366545184742981,False
50178,Da roi bo (>365d),0.7106501206383884,False
50180,An toan,0.744591416961169,False
50182,An toan,0.6962593136270343,False
50186,Da roi bo (>365d),0.9788141290811054,False
50188,Da roi bo (>365d),0.9191284319245508,True
50189,Da roi bo (>365d),0.8783416050233306,True
50190,Rui ro cao,0.9212241554829876,False
50192,Da roi bo (>365d),0.851348049744379,False
50193,Da roi bo (>365d),0.9614846383547956,False
50195,Da roi bo (>365d),0.9807844688208415,False
50197,Da roi bo (>365d),0.9473374086061057,False
50198,Rui ro cao,0.6046004825392031,False
50199,Rui ro cao,0.6336683953743361,False
50200,An toan,0.6432190429930678,False
50201,An toan,0.6165855209281065,False
50202,Rui ro cao,0.6355854680532086,False
50204,Da roi bo (>365d),0.9584957363054183,True
50205,Da roi bo (>365d),0.9867183855053585,False
50208,An toan,0.701294073655326,False
50210,Da roi bo (>365d),0.6415649845733531,False
50211,Rui ro cao,0.7306041071006529,False
50212,An toan,0.630589368810917,False
50213,Da roi bo (>365d),0.8919867562352358,False
50214,Da roi bo (>365d),0.9158446276992099,False
50215,An toan,0.9149576779196649,False
50216,An toan,0.8860175019467854,False
50217,Da roi bo (>365d),0.958334824331597,False
50218,Da roi bo (>365d),0.9198731862113247,True
50223,Da roi bo (>365d),0.8801234519513976,False
50224,Da roi bo (>365d),0.9038981653808758,True
50225,Da roi bo (>365d),0.9118276658338249,False
50226,Da roi bo (>365d),0.8513078459045057,False
50227,Da roi bo (>365d),0.8790718900777718,False
50228,Da roi bo (>365d),0.8965806673155776,False
50230,Da roi bo (>365d),0.8963954644311237,False
50231,Da roi bo (>365d),0.9052208668619067,True
50232,Da roi bo (>365d),0.9423941286024506,False
50233,An toan,0.9251780306377936,True
50234,Da roi bo (>365d),0.9246650926907004,True
50236,Da roi bo (>365d),0.8977623372668937,True
50237,Da roi bo (>365d),0.8604711187904337,False
50239,Da roi bo (>365d),0.9318452506514907,True
50240,Da roi bo (>365d),0.9769286220969384,True
50243,Da roi bo (>365d),0.9872406369008431,True
50244,Da roi bo (>365d),0.9845881558191002,False
50248,An toan,0.8118198285021324,False
50249,An toan,0.8994300402422227,True
50250,Rui ro cao,0.7672340142101153,True
50251,Da roi bo (>365d),0.8887731019871243,False
50252,Rui ro cao,0.8458475293118867,False
50254,An toan,0.7875700772176674,True
50255,An toan,0.8683344212178028,False
50256,Rui ro cao,0.7513818265031186,False
50257,Da roi bo (>365d),0.8488437409546081,False
50260,Da roi bo (>365d),0.9546246117624816,False
50261,Da roi bo (>365d),0.9215501276594823,False
50263,Da roi bo (>365d),0.5494347331746086,False
50265,Da roi bo (>365d),0.6909735039688509,False
50266,Da roi bo (>365d),0.6690985795236344,False
50268,Da roi bo (>365d),0.9320582845607547,False
50272,Da roi bo (>365d),0.9688709775243632,True
50273,Rui ro cao,0.7038826433530861,False
50275,An toan,0.823413672423113,False
50276,Da roi bo (>365d),0.7715543760813236,False
50277,An toan,0.7911606816874063,False
50278,Da roi bo (>365d),0.820196715249529,False
50279,Da roi bo (>365d),0.9364362638892839,False
50280,Da roi bo (>365d),0.9388044472580007,True
50282,Rui ro cao,0.834383905592384,False
50283,Rui ro cao,0.7976071868112113,False
50284,An toan,0.9241805096704817,True
50285,An toan,0.7827848948861387,False
50286,An toan,0.8991698314890901,False
50287,Da roi bo (>365d),0.8106124179647525,False
50289,Da roi bo (>365d),0.9163550415616049,False
50290,Da roi bo (>365d),0.9327836736245869,False
50291,Da roi bo (>365d),0.9259216988819714,False
50293,Da roi bo (>365d),0.9338341372205279,False
50294,Da roi bo (>365d),0.9650572194573475,True
50295,Da roi bo (>365d),0.9528855358929911,False
50297,Rui ro cao,0.9383969214922757,False
50298,Da roi bo (>365d),0.9657300678688888,False
50305,Da roi bo (>365d),0.9055170280559265,False
50307,Rui ro cao,0.9068619103804098,False
50310,Da roi bo (>365d),0.9630504501365978,True
50312,Da roi bo (>365d),0.9841046155084096,False
50314,Da roi bo (>365d),0.9570793941216141,True
50315,An toan,0.8981707688046591,False
50316,Rui ro cao,0.9084142261779988,False
50317,An toan,0.8836213238984376,False
50318,Da roi bo (>365d),0.9250796839233221,False
50319,Da roi bo (>365d),0.895496998747435,False
50320,An toan,0.8539573271453025,False
50321,Da roi bo (>365d),0.9050958821134434,False
50322,Da roi bo (>365d),0.7777284862060782,False
50323,Da roi bo (>365d),0.7152393350087216,True
50324,Rui ro cao,0.6465565105886099,False
50325,An toan,0.7341020484499593,False
50326,An toan,0.6513326967360074,False
50328,Da roi bo (>365d),0.900755429652314,False
50330,Da roi bo (>365d),0.7791003478630197,False
50332,Da roi bo (>365d),0.7040447368801661,True
50333,Da roi bo (>365d),0.8396699937211362,False
50334,Da roi bo (>365d),0.916246070325059,False
50335,Da roi bo (>365d),0.904043300345224,False
50336,Da roi bo (>365d),0.8427290850419298,True
50337,Da roi bo (>365d),0.9161283561479322,False
50338,Rui ro cao,0.863896435853897,False
50339,Da roi bo (>365d),0.8919107800488733,False
50340,Da roi bo (>365d),0.89143019638705,False
50341,An toan,0.8993772968405177,True
50343,Rui ro cao,0.5983714074368407,False
50344,An toan,0.7197323623923306,False
50345,Da roi bo (>365d),0.7343900564045126,True
50347,Rui ro cao,0.7492810648786746,False
50350,Da roi bo (>365d),0.9747872540615101,False
50357,Da roi bo (>365d),0.9709086929434246,False
50363,Da roi bo (>365d),0.9874255557174919,True
50373,Da roi bo (>365d),0.9837561946796947,False
50375,Da roi bo (>365d),0.9881183449381978,False
50381,Da roi bo (>365d),0.9778274666352018,False
50383,An toan,0.8205233498492015,True
50384,Rui ro cao,0.6586446109486791,True
50385,Da roi bo (>365d),0.8860873567775263,False
50386,Da roi bo (>365d),0.9039148768794051,False
50387,Rui ro cao,0.8557654234438452,False
50388,An toan,0.788851002076952,False
50389,Rui ro cao,0.7999789927390064,False
50390,Da roi bo (>365d),0.8692335485918693,False
50391,Da roi bo (>365d),0.859331957638591,True
50392,Da roi bo (>365d),0.8137059306045428,False
50393,An toan,0.7046590357548524,True
50394,An toan,0.6648961500607085,True
50395,Da roi bo (>365d),0.7939240158584544,False
50396,Da roi bo (>365d),0.7757911189350848,False
50397,Da roi bo (>365d),0.788990062938212,False
50398,Da roi bo (>365d),0.9586035227379822,True
50399,Da roi bo (>365d),0.9107718904700084,False
50400,Da roi bo (>365d),0.9398404119897268,False
50401,Da roi bo (>365d),0.9436268204285512,False
50402,Da roi bo (>365d),0.9157250113417813,False
50403,Da roi bo (>365d),0.8763619579025288,True
50404,Rui ro cao,0.8127434683364789,False
50405,An toan,0.8119255417096711,False
50406,Rui ro cao,0.7896365369995049,False
50409,Da roi bo (>365d),0.9319619505978115,True
50410,An toan,0.9280451745722984,False
50411,An toan,0.9240842912398907,False
50412,Rui ro cao,0.8532577872256152,False
50413,Da roi bo (>365d),0.9773310149133311,True
50416,Da roi bo (>365d),0.9784751599818744,False
50422,Da roi bo (>365d),0.9000734158853425,False
50424,Da roi bo (>365d),0.9737355441256251,False
50428,Da roi bo (>365d),0.9562188472651032,True
50429,Da roi bo (>365d),0.9074543107155221,False
50431,Da roi bo (>365d),0.9736965058991688,False
50432,Da roi bo (>365d),0.9479803408293416,False
50433,Da roi bo (>365d),0.9163309441617897,False
50434,Da roi bo (>365d),0.9510894296862579,False
50436,Da roi bo (>365d),0.934070611993601,False
50437,Rui ro cao,0.8842266471667035,False
50438,Da roi bo (>365d),0.7042738993439617,False
50440,Da roi bo (>365d),0.8158205979158392,False
50441,Da roi bo (>365d),0.8404353443206776,False
50442,An toan,0.809359939813728,False
50443,Da roi bo (>365d),0.7226900323188201,False
50444,Da roi bo (>365d),0.7739944638034727,False
50445,Da roi bo (>365d),0.895396193421276,False
50446,Da roi bo (>365d),0.820987705830707,False
50447,Da roi bo (>365d),0.8864141771420011,False
50448,Da roi bo (>365d),0.950098528424153,False
50450,Da roi bo (>365d),0.9149230668634838,False
50451,Rui ro cao,0.9130466703050182,False
50452,Rui ro trung binh,0.9148006835232608,False
50457,Da roi bo (>365d),0.9331320939788154,False
50458,Rui ro cao,0.777348572400742,False
50459,Rui ro cao,0.8314023068104381,False
50460,Rui ro cao,0.7470380850716122,False
50462,An toan,0.8538617329121175,False
50463,Rui ro cao,0.8078447310839038,False
50464,Da roi bo (>365d),0.8255598092832424,False
50465,An toan,0.9214828309467971,False
50466,Da roi bo (>365d),0.8663632869349581,False
50467,Da roi bo (>365d),0.9369621507524043,False
50468,Rui ro cao,0.8946857267987279,False
50469,Da roi bo (>365d),0.9264968251470116,False
50470,Rui ro cao,0.8769492683757152,False
50471,Da roi bo (>365d),0.9433603986519441,False
50473,Da roi bo (>365d),0.9005269913992949,False
50474,Rui ro cao,0.7974923136661418,True
50475,An toan,0.7696104436067865,False
50476,Da roi bo (>365d),0.8704012515726914,False
50477,Da roi bo (>365d),0.7949967226364526,False
50478,Da roi bo (>365d),0.7236250244596911,False
50479,Rui ro trung binh,0.7646891901276925,False
50480,Da roi bo (>365d),0.7719775336662691,True
50481,Da roi bo (>365d),0.7711492697263475,False
50482,Rui ro cao,0.7123352979333692,True
50483,Da roi bo (>365d),0.9175993072414245,False
50484,Da roi bo (>365d),0.9833349417592968,True
50486,Da roi bo (>365d),0.9514728612133103,True
50487,Da roi bo (>365d),0.9153585316423593,False
50489,Da roi bo (>365d),0.8564121639565395,True
50490,Da roi bo (>365d),0.8146235963084936,False
50491,Da roi bo (>365d),0.861518371548435,False
50493,Da roi bo (>365d),0.9319857857917586,False
50496,Da roi bo (>365d),0.9213967859582564,False
50497,Da roi bo (>365d),0.8816068785469263,True
50499,Rui ro cao,0.894290909345111,False
50500,Da roi bo (>365d),0.9248866107822757,False
50501,Da roi bo (>365d),0.8793272365505596,False
50502,Rui ro cao,0.8314867481532987,True
50505,Da roi bo (>365d),0.8455816778953209,False
50507,Da roi bo (>365d),0.9360118921872818,False
50508,Da roi bo (>365d),0.6513022883212187,False
50509,Da roi bo (>365d),0.7327352470022722,True
50510,Da roi bo (>365d),0.8036087840549635,False
50511,Da roi bo (>365d),0.706681206219982,False
50512,Rui ro cao,0.7131493818268255,True
50513,Da roi bo (>365d),0.9011879069229026,False
50514,Da roi bo (>365d),0.8342468433274776,False
50515,Da roi bo (>365d),0.8759712452702418,False
50516,An toan,0.8627493536778671,True
50517,Da roi bo (>365d),0.9093505932499338,False
50518,Rui ro cao,0.5955044050428708,False
50519,Rui ro cao,0.6392360235357455,False
50521,Da roi bo (>365d),0.7715067152711983,False
50522,Da roi bo (>365d),0.7618160070595186,False
50523,Rui ro cao,0.7507001934349756,False
50524,Rui ro cao,0.7924520124820703,False
50525,Da roi bo (>365d),0.8130046609603894,True
50527,Rui ro cao,0.7104016051718772,False
50528,Da roi bo (>365d),0.9750330127464903,False
50529,Da roi bo (>365d),0.9637342573417785,False
50533,Da roi bo (>365d),0.9340991028683392,False
50535,Da roi bo (>365d),0.9502175393268042,False
50539,Da roi bo (>365d),0.9791982538719555,False
50540,Da roi bo (>365d),0.9567810060195934,True
50543,An toan,0.7160839846067871,False
50544,Da roi bo (>365d),0.7536571992541597,False
50545,Da roi bo (>365d),0.8076858298513752,True
50546,An toan,0.7119767207652153,False
50549,Da roi bo (>365d),0.8819517410314168,False
50550,Da roi bo (>365d),0.9059494886895553,True
50552,Da roi bo (>365d),0.9275835432036623,False
50553,Da roi bo (>365d),0.8837616620153032,False
50554,Da roi bo (>365d),0.8504255537632867,False
50555,Da roi bo (>365d),0.8487664929205899,False
50556,Da roi bo (>365d),0.899639236162173,True
50557,Da roi bo (>365d),0.9242209623717694,False
50558,An toan,0.8807303551769958,False
50559,Da roi bo (>365d),0.8924226247144867,False
50560,Da roi bo (>365d),0.8938733905673212,False
50562,Da roi bo (>365d),0.8490597540770848,False
50563,Rui ro cao,0.8728626381816853,False
50564,Da roi bo (>365d),0.8164268843016252,True
50565,Da roi bo (>365d),0.7847398945788705,False
50566,Rui ro trung binh,0.7945848005770973,False
50567,Da roi bo (>365d),0.7152761975664496,True
50569,An toan,0.8600658763798109,False
50570,Da roi bo (>365d),0.8867216415414567,False
50571,Da roi bo (>365d),0.917962414834952,False
50572,Da roi bo (>365d),0.9113776500939654,False
50573,Da roi bo (>365d),0.9154309198526861,False
50575,Da roi bo (>365d),0.9201965563213885,False
50578,Da roi bo (>365d),0.9560663688581669,True
50579,Da roi bo (>365d),0.9357357296609976,False
50580,Da roi bo (>365d),0.9788854247025831,False
50581,Da roi bo (>365d),0.9513498757305459,True
50583,An toan,0.9741682786482656,True
50584,Da roi bo (>365d),0.8232361700243085,True
50586,Da roi bo (>365d),0.8612596232311416,True
50589,Da roi bo (>365d),0.856225596020269,False
50590,Da roi bo (>365d),0.8478823376485812,True
50591,An toan,0.8220342255055857,False
50592,An toan,0.8575734050581103,True
50593,Da roi bo (>365d),0.8433799122504951,False
50594,An toan,0.9170282902215201,True
50595,Rui ro cao,0.8189001418143177,False
50596,Da roi bo (>365d),0.8376794529334097,True
50597,An toan,0.822646288840258,False
50598,Da roi bo (>365d),0.9436051574507437,False
50601,Da roi bo (>365d),0.9040752208582469,False
50604,Da roi bo (>365d),0.9761968183128586,False
50608,Da roi bo (>365d),0.990393555142959,True
50611,Da roi bo (>365d),0.9847457274256396,False
50613,Da roi bo (>365d),0.9200863962123229,False
50615,Da roi bo (>365d),0.9517040505071251,False
50616,Da roi bo (>365d),0.8971250571873263,False
50618,An toan,0.9606807071657726,True
50619,Da roi bo (>365d),0.9857754526449272,False
50621,Da roi bo (>365d),0.9559113943860544,False
50624,Da roi bo (>365d),0.7950351095402026,False
50626,Da roi bo (>365d),0.9019848958631256,False
50627,An toan,0.8302163046637483,False
50633,Da roi bo (>365d),0.9504382311171632,True
50634,Da roi bo (>365d),0.9611871266225027,False
50635,Da roi bo (>365d),0.9479128063997011,False
50636,Da roi bo (>365d),0.9881891935763975,False
50638,Da roi bo (>365d),0.880655939062823,True
50641,An toan,0.860031166355096,True
50642,Rui ro cao,0.832910718789438,False
50644,Da roi bo (>365d),0.9355719374595026,False
50647,Da roi bo (>365d),0.9426292781778038,False
50648,Da roi bo (>365d),0.8734137716454307,False
50649,Da roi bo (>365d),0.9624400656347519,False
50650,Rui ro cao,0.8182718790621677,True
50654,Rui ro cao,0.9283473048268926,False
50658,Da roi bo (>365d),0.938209893006958,False
50659,Rui ro cao,0.954856956221102,False
50661,Da roi bo (>365d),0.9595165528994001,False
50663,An toan,0.919200258233119,True
50665,Da roi bo (>365d),0.8853346573150873,True
50668,Da roi bo (>365d),0.8685997659299807,False
50669,Da roi bo (>365d),0.8401250445943259,False
50671,Da roi bo (>365d),0.9124931040928006,False
50673,An toan,0.7745964772289187,False
50674,Da roi bo (>365d),0.7883420612707803,False
50675,Da roi bo (>365d),0.8367810640476779,False
50676,Da roi bo (>365d),0.8766236481345993,False
50677,Rui ro cao,0.734949322849769,False
50678,Da roi bo (>365d),0.7610406336910279,True
50679,An toan,0.8933569962846212,False
50681,Da roi bo (>365d),0.8984549079332443,False
50682,Da roi bo (>365d),0.8546868171197718,False
50684,Da roi bo (>365d),0.7599872427307114,False
50686,Da roi bo (>365d),0.7005820645595303,True
50687,Da roi bo (>365d),0.865526805331576,False
50688,Rui ro cao,0.8980091855212359,True
50690,Da roi bo (>365d),0.9392405246791263,False
50691,Da roi bo (>365d),0.894148701854547,False
50694,Rui ro cao,0.9447466225776209,True
50695,Da roi bo (>365d),0.9890875389379421,False
50697,Da roi bo (>365d),0.9836045693394664,False
50698,Da roi bo (>365d),0.8340896307490634,True
50699,Da roi bo (>365d),0.9723549057332416,False
50700,Da roi bo (>365d),0.8689833996951037,False
50701,Da roi bo (>365d),0.9156430586510182,True
50702,Da roi bo (>365d),0.9382083116931431,False
50704,Da roi bo (>365d),0.9643894788986537,False
50708,Rui ro cao,0.5686476266810809,False
50709,Rui ro cao,0.6660766555278754,True
50710,An toan,0.4365378349896157,False
50711,Rui ro cao,0.5655873218938335,False
50712,An toan,0.5708846969864524,False
50713,Da roi bo (>365d),0.9725065472831986,True
50715,Da roi bo (>365d),0.9295427080365531,True
50719,Da roi bo (>365d),0.9059239466250866,False
50720,An toan,0.9325226583903483,False
50722,Da roi bo (>365d),0.8655941324201226,False
50723,Da roi bo (>365d),0.810471645199619,False
50724,Da roi bo (>365d),0.8537983380370272,True
50726,Da roi bo (>365d),0.8267109478942185,False
50727,Rui ro cao,0.8611057688542026,False
50736,Da roi bo (>365d),0.8695355126297715,False
50741,Rui ro cao,0.7212878379653119,False
50749,Da roi bo (>365d),0.9449820410465576,False
50751,Da roi bo (>365d),0.9781831016186555,False
50752,Da roi bo (>365d),0.9928557804546294,True
50753,Da roi bo (>365d),0.5984188113853806,True
50755,An toan,0.6484788663531599,False
50756,Da roi bo (>365d),0.5244782328731532,True
50757,Rui ro cao,0.5695837199360283,False
50758,An toan,0.8382255396842058,False
50759,Da roi bo (>365d),0.8143004107558254,False
50761,Rui ro cao,0.8821687496492929,False
50762,An toan,0.8135770875955329,False
50763,Da roi bo (>365d),0.965746801446165,False
50764,Da roi bo (>365d),0.933369404046078,False
50765,Da roi bo (>365d),0.9728344261234971,False
50767,Da roi bo (>365d),0.956469019572918,False
50768,Da roi bo (>365d),0.8289763533479464,False
50769,Da roi bo (>365d),0.8840748965912857,True
50770,Da roi bo (>365d),0.9079040443444382,False
50771,Da roi bo (>365d),0.8537442177803369,False
50772,Da roi bo (>365d),0.8460919623201257,False
50773,Da roi bo (>365d),0.9460874608956112,True
50774,An toan,0.9648356101511019,False
50776,An toan,0.9151775630078824,False
50777,Da roi bo (>365d),0.9400294795403477,False
50779,Da roi bo (>365d),0.9502072079797879,False
50780,Da roi bo (>365d),0.9345049103424674,False
50781,Da roi bo (>365d),0.9525897652201372,False
50783,Da roi bo (>365d),0.8098151248439485,False
50784,Da roi bo (>365d),0.9622492280761615,False
50785,Da roi bo (>365d),0.8742399155124955,True
50786,Da roi bo (>365d),0.9610738213127945,True
50788,Da roi bo (>365d),0.872636942190066,False
50790,Da roi bo (>365d),0.8158086158077072,True
50791,Da roi bo (>365d),0.8265732560031069,False
50792,Rui ro cao,0.7235799495708957,False
50793,Da roi bo (>365d),0.8394677412655943,False
50796,Da roi bo (>365d),0.7338640438852914,False
50797,Da roi bo (>365d),0.9038219896679914,False
50798,Rui ro cao,0.7083068857833791,False
50799,Da roi bo (>365d),0.7998635102869129,False
50800,Da roi bo (>365d),0.8488589031069707,False
50801,An toan,0.851375039250195,False
50802,Da roi bo (>365d),0.8731042127744021,False
50804,An toan,0.7660718770808389,True
50805,Da roi bo (>365d),0.754562812955632,False
50806,An toan,0.7469055294443034,True
50807,Da roi bo (>365d),0.7543785367734814,True
50809,Da roi bo (>365d),0.86166123839857,False
50810,Da roi bo (>365d),0.8458380146552708,False
50811,Da roi bo (>365d),0.6972957360540141,False
50813,An toan,0.835298389923637,False
50814,An toan,0.773302168339685,True
50815,Da roi bo (>365d),0.8863257011301887,False
50818,Da roi bo (>365d),0.8857738470582694,False
50819,Da roi bo (>365d),0.9159034422477673,False
50820,Da roi bo (>365d),0.9175328720440231,False
50821,An toan,0.8597258061953543,False
50825,Rui ro cao,0.942677755264181,False
50828,Da roi bo (>365d),0.9590567463233284,False
50838,Da roi bo (>365d),0.9365151416022042,False
50840,Da roi bo (>365d),0.9389459816115275,False
50842,Da roi bo (>365d),0.9205954159270786,False
50843,Da roi bo (>365d),0.7139772736100328,False
50844,Da roi bo (>365d),0.8009101225681697,True
50845,Da roi bo (>365d),0.7517612441608054,False
50846,Da roi bo (>365d),0.7181324711600313,False
50847,Da roi bo (>365d),0.7874407549967647,False
50848,An toan,0.8806918397025622,False
50849,Da roi bo (>365d),0.8326015878202278,False
50850,An toan,0.847792526591292,False
50851,An toan,0.9410406934618719,False
50852,Rui ro cao,0.8201633535082347,False
50853,An toan,0.8234103981802378,True
50854,Da roi bo (>365d),0.956103331142332,False
50855,Da roi bo (>365d),0.7647700486287596,False
50856,Da roi bo (>365d),0.8161504983851711,False
50859,Da roi bo (>365d),0.865206186963739,False
50861,Da roi bo (>365d),0.7573829594966259,False
50873,An toan,0.8104867557103521,False
50874,Da roi bo (>365d),0.9063508042947539,False
50876,Rui ro cao,0.757399701558545,False
50877,Da roi bo (>365d),0.8186476920566594,False
50879,An toan,0.8004941375878983,False
50880,Da roi bo (>365d),0.8569551572309226,False
50881,Da roi bo (>365d),0.8696027667591545,False
50882,Da roi bo (>365d),0.8429371332255815,False
50885,Da roi bo (>365d),0.972533667514203,False
50888,Da roi bo (>365d),0.960497585837391,True
50893,Da roi bo (>365d),0.8808734764217205,False
50894,Rui ro cao,0.8472413635766487,False
50895,Da roi bo (>365d),0.8557654632673233,False
50897,An toan,0.9277059722723431,False
50902,Da roi bo (>365d),0.9801213373394879,False
50903,Rui ro cao,0.8468415199130256,False
50904,An toan,0.7580369906265911,False
50905,Da roi bo (>365d),0.8418413573946537,True
50906,An toan,0.8917363117730249,False
50910,Da roi bo (>365d),0.8053654232586924,False
50911,An toan,0.6661722567697533,False
50912,Da roi bo (>365d),0.7798643939387822,True
50913,Da roi bo (>365d),0.9534084812683886,False
50915,Da roi bo (>365d),0.9732032530369173,False
50916,Da roi bo (>365d),0.9829733290697259,False
50924,Da roi bo (>365d),0.8968947679404065,True
50926,Da roi bo (>365d),0.9361756011755603,False
50927,Da roi bo (>365d),0.9127966714927908,True
50929,Da roi bo (>365d),0.9798991125907062,True
