cohort_month,month_0,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,month_13,month_14,month_15
2020-11,0.6631299734748011,1.3262599469496021,0.7957559681697612,1.3925729442970822,2.8514588859416445,2.6525198938992043,2.9840848806366047,2.6525198938992043,2.7188328912466844,2.586206896551724,1.6578249336870028,1.1936339522546418,1.1936339522546418,1.790450928381963,1.0610079575596816,1.5251989389920424
2020-12,2.2941970310391366,0.8771929824561403,1.349527665317139,2.42914979757085,3.4412955465587043,2.968960863697706,2.766531713900135,2.0917678812415654,1.9568151147098516,1.8893387314439947,1.0796221322537112,1.282051282051282,1.8893387314439947,1.0796221322537112,1.484480431848853,3.508771929824561
2021-01,0.7180156657963447,0.9138381201044387,3.1331592689295036,3.0026109660574414,2.219321148825065,3.0026109660574414,2.5456919060052217,2.4804177545691903,2.0234986945169715,1.1749347258485638,1.1749347258485638,1.4360313315926894,1.8276762402088773,1.8276762402088773,2.2845953002610964,3.0678851174934727
2021-02,1.8691588785046727,3.0913012221423437,3.235082674335011,2.372393961179008,2.803738317757009,3.163191948238677,1.8691588785046727,2.01294033069734,1.3659237958303379,1.2221423436376708,1.3659237958303379,1.0783608914450036,1.4378145219266714,3.4507548526240113,2.659956865564342,3.0913012221423437
2021-03,3.188228080931944,3.065603923973023,3.188228080931944,2.5137952176578784,2.8816676885346415,2.023298589822195,2.2072348252605765,1.2875536480686696,1.2875536480686696,1.8393623543838136,1.7167381974248928,1.7167381974248928,3.249540159411404,3.310852237890864,2.7590435315757205,2.8816676885346415
2021-04,2.613941018766756,3.0160857908847185,2.680965147453083,2.479892761394102,2.278820375335121,2.278820375335121,1.4745308310991956,1.1394101876675604,1.0723860589812333,1.4075067024128687,1.4745308310991956,3.351206434316354,2.8820375335120643,3.351206434316354,2.7479892761394105,1.5415549597855227
2021-05,2.8589580686149936,2.8589580686149936,1.7153748411689964,2.2236340533672174,1.6518424396442184,1.4612452350698857,1.1435832274459974,1.6518424396442184,1.9695044472681067,1.7153748411689964,2.3506988564167726,3.430749682337993,3.303684879288437,3.2401524777636594,2.7318932655654384,2.2871664548919948
2021-06,2.644836272040302,1.8891687657430731,2.518891687657431,1.700251889168766,1.5743073047858942,1.5113350125944585,1.700251889168766,1.322418136020151,1.5743073047858942,3.27455919395466,3.022670025188917,2.959697732997481,3.4634760705289676,2.392947103274559,2.3299748110831233,1.8891687657430731
2021-07,2.850212249848393,2.607640994542147,1.879927228623408,1.3947847180109159,0.9702850212249848,1.758641600970285,1.334141904184354,1.0309278350515463,3.214069132807762,3.4566403881140086,2.7895694360218317,2.4863553668890237,2.3650697392359006,2.0012128562765312,1.879927228623408,2.2437841115827775
2021-08,1.972872996300863,2.219482120838471,0.8631319358816275,1.3563501849568433,1.4180024660912454,0.8631319358816275,1.2946979038224413,2.8360049321824907,2.404438964241677,2.7127003699136867,2.096177558569667,1.911220715166461,2.466091245376079,1.8495684340320593,1.2330456226880395,0.8631319358816275
2021-09,2.2415940224159403,1.1830635118306352,0.809464508094645,1.7434620174346203,1.3075965130759652,1.7434620174346203,2.9887920298879203,3.0510585305105855,2.86425902864259,3.3623910336239105,1.9925280199252802,1.7434620174346203,1.9925280199252802,1.805728518057285,1.1830635118306352,1.7434620174346203
2021-10,1.3481828839390386,1.2895662368112544,1.0550996483001172,1.0550996483001172,1.5240328253223916,2.9894490035169987,2.9308323563892147,2.6963657678780772,2.7549824150058617,2.4618991793669402,2.6963657678780772,2.1101992966002343,1.992966002344666,1.0550996483001172,1.2895662368112544,
2021-11,1.547029702970297,1.9801980198019802,1.2376237623762376,1.3613861386138615,3.7128712871287126,3.341584158415842,3.094059405940594,3.094059405940594,2.103960396039604,3.032178217821782,1.9183168316831682,1.670792079207921,1.2995049504950495,1.670792079207921,,
2021-12,1.4882655981682884,1.6599885518030912,1.7744705208929592,2.976531196336577,3.434459072696051,2.6903262736119062,2.4613623354321694,1.9461934745277618,2.5186033199771036,2.06067544361763,1.9461934745277618,1.030337721808815,2.1751574127074984,,,
2022-01,1.0869565217391304,1.7162471395881007,2.9748283752860414,3.0892448512585813,2.459954233409611,3.260869565217391,2.459954233409611,2.116704805491991,1.7162471395881007,1.1441647597254003,0.9725400457665904,1.5446224256292906,,,,
2022-02,1.0526315789473684,2.236842105263158,3.026315789473684,2.368421052631579,2.8289473684210527,2.302631578947368,2.763157894736842,1.644736842105263,1.9736842105263157,1.9736842105263157,2.236842105263158,,,,,
2022-03,2.69804822043628,3.1572904707233063,3.329506314580941,2.3536165327210106,2.1814006888633752,1.6073478760045925,1.4925373134328357,0.975889781859931,0.975889781859931,1.6647531572904706,,,,,,
2022-04,2.396644697423607,2.9358897543439184,2.2768124625524266,2.216896345116836,2.696225284601558,1.378070701018574,1.318154583582984,1.318154583582984,1.7375674056321149,,,,,,,
2022-05,2.8384279475982535,2.4563318777292573,1.5829694323144103,2.1834061135371177,1.8558951965065504,2.074235807860262,1.037117903930131,1.6921397379912666,,,,,,,,
2022-06,3.201829616923957,2.401372212692967,2.5728987993138936,1.8296169239565465,1.7152658662092626,1.0863350485991996,1.7152658662092626,,,,,,,,,
2022-07,1.8086347724620768,2.6837806301050176,1.9836639439906651,0.9918319719953326,1.2252042007001167,1.633605600933489,,,,,,,,,,
2022-08,1.306076093128904,1.5900056785917092,1.2492901760363428,1.192504258943782,2.385008517887564,,,,,,,,,,,
2022-09,1.964085297418631,1.4590347923681257,1.627384960718294,1.8518518518518516,,,,,,,,,,,,
2022-10,1.678397401191121,1.1911207363291825,1.6242555495397943,,,,,,,,,,,,,
2022-11,1.293103448275862,1.3469827586206895,,,,,,,,,,,,,,
2022-12,1.858736059479554,,,,,,,,,,,,,,,
