order_id,product_id,quantity,unit_price,discount_amount,promo_id,promo_id_2
989,2016,3,3747.57,0.0,,
990,484,5,15361.98,0.0,,
991,565,3,10562.08,0.0,,
992,2388,2,3893.24,0.0,,
993,1978,2,3106.81,0.0,,
993,1979,7,3209.4,0.0,,
994,757,8,872.68,0.0,,
994,758,7,872.23,0.0,,
995,1085,1,1175.57,0.0,,
995,1086,5,1172.74,0.0,,
996,2071,1,4223.49,0.0,,
997,976,3,3767.7,0.0,,
998,702,1,3734.08,0.0,,
999,1173,7,6073.26,0.0,,
1001,786,3,685.17,0.0,,
1002,1201,4,6824.32,0.0,,
1003,445,8,10762.08,0.0,,
1004,2254,5,723.56,0.0,,
1004,2255,3,703.25,0.0,,
1005,2045,3,5736.93,0.0,,
1006,981,6,2007.69,0.0,,
1010,895,8,6997.71,0.0,,
1011,671,8,11240.94,0.0,,
1016,767,3,1096.6,0.0,,
1016,768,1,1197.28,0.0,,
1017,954,7,8336.73,0.0,,
1018,2352,7,4502.37,0.0,,
1019,2253,2,1666.22,0.0,,
1020,2252,1,1592.63,0.0,,
1023,609,6,10391.39,0.0,,
1024,2396,5,1222.94,0.0,,
1025,992,5,3389.38,0.0,,
1026,910,4,5234.4,0.0,,
1027,467,6,11349.1,0.0,,
1028,739,7,2133.91,0.0,,
1028,740,7,2090.29,0.0,,
1030,2016,5,3752.09,0.0,,
1031,2074,4,3996.0,0.0,,
1032,2145,1,4900.65,0.0,,
1033,2016,8,3741.81,0.0,,
1034,2126,7,5319.75,0.0,,
1035,550,3,5125.4,0.0,,
1036,725,2,1325.99,0.0,,
1036,726,6,1333.47,0.0,,
1037,1168,6,4239.83,0.0,,
1039,1916,5,3588.01,0.0,,
1040,635,6,10693.84,0.0,,
1041,467,5,11058.45,0.0,,
1042,725,2,1361.67,0.0,,
1044,981,3,2055.33,0.0,,
1046,2082,4,4040.4,0.0,,
1047,2064,6,6366.45,0.0,,
1048,1859,1,1915.36,0.0,,
1049,1120,7,2296.22,0.0,,
1050,1934,8,1663.82,0.0,,
1050,1935,4,1584.61,0.0,,
1051,609,4,10492.48,0.0,,
1054,467,6,11178.18,0.0,,
1055,1191,2,3316.01,0.0,,
1056,2045,4,5586.81,0.0,,
1058,910,3,5089.89,0.0,,
1060,443,2,10832.76,0.0,,
1061,93,3,12247.76,0.0,,
1062,604,4,6153.93,0.0,,
1063,604,1,6148.87,0.0,,
1064,647,5,10855.88,0.0,,
1065,1215,2,4206.81,0.0,,
1067,726,4,1323.19,0.0,,
1068,725,2,1379.08,0.0,,
1070,2269,3,3943.46,0.0,,
1071,1034,6,11146.58,0.0,,
1073,915,5,6439.39,0.0,,
1074,559,7,7774.53,0.0,,
1075,606,3,3945.28,0.0,,
1076,2083,6,3880.08,0.0,,
1077,580,7,10178.53,0.0,,
1078,2016,2,3733.73,0.0,,
1079,1143,5,6531.75,0.0,,
1081,2252,8,1580.94,0.0,,
1081,2253,8,1577.13,0.0,,
1082,713,5,1947.56,0.0,,
1083,714,4,1893.32,0.0,,
1084,550,2,5202.94,0.0,,
1085,2056,2,3899.95,0.0,,
1087,1818,4,2444.78,0.0,,
1088,921,4,6410.45,0.0,,
1089,573,8,3784.88,0.0,,
1090,915,3,6708.89,0.0,,
1091,604,5,5908.74,0.0,,
1091,609,6,10288.39,0.0,,
1092,604,5,6286.54,0.0,,
1093,767,1,1116.18,0.0,,
1093,768,4,1128.51,0.0,,
1094,565,1,10704.87,0.0,,
1096,992,1,3406.55,0.0,,
1097,1966,6,2976.32,0.0,,
1097,1967,8,2913.5,0.0,,
1098,671,2,10745.97,0.0,,
1099,910,1,5232.81,0.0,,
1101,966,6,5845.16,0.0,,
1102,1041,5,12285.23,0.0,,
1103,676,5,10039.18,0.0,,
1104,2332,3,5615.07,0.0,,
1105,609,8,10461.02,0.0,,
1107,1040,6,13193.76,0.0,,
1108,2047,7,4513.38,0.0,,
1109,671,8,11337.15,0.0,,
1110,2332,6,5643.65,0.0,,
1111,396,1,11082.76,0.0,,
1112,992,8,3416.32,0.0,,
1113,729,6,3861.64,0.0,,
1113,730,6,3723.05,0.0,,
1114,1075,8,3031.19,0.0,,
1114,1076,3,3118.22,0.0,,
1115,979,5,4699.8,0.0,,
1117,915,1,6738.84,0.0,,
1119,2204,2,1785.97,0.0,,
1119,2205,3,1823.49,0.0,,
1122,2332,2,5900.62,0.0,,
1125,596,7,9665.86,0.0,,
1126,966,2,5538.99,0.0,,
1126,1847,4,1592.21,0.0,,
1127,964,2,3970.39,0.0,,
1129,475,7,12990.28,0.0,,
1132,2091,4,2025.51,0.0,,
1133,1000,1,1171.15,0.0,,
1134,676,8,9901.9,0.0,,
1135,826,8,12643.15,0.0,,
1136,725,7,1342.73,0.0,,
1136,726,2,1348.57,0.0,,
1138,1184,1,7623.48,0.0,,
1139,1182,3,2199.58,0.0,,
1140,596,6,9686.75,0.0,,
1141,1203,8,3943.05,0.0,,
1142,936,3,6190.74,0.0,,
1146,964,7,3916.51,0.0,,
1146,2016,5,3816.07,0.0,,
1147,915,4,6583.04,0.0,,
1149,604,1,6063.13,0.0,,
1150,910,1,5265.51,0.0,,
1151,1213,6,6130.62,0.0,,
1153,910,4,4978.03,0.0,,
1154,1436,6,4081.74,0.0,,
1155,2234,8,834.35,0.0,,
1156,1435,3,4010.31,0.0,,
1156,2235,3,815.64,0.0,,
1157,1489,5,3299.79,0.0,,
1158,1490,1,3261.25,0.0,,
1160,966,5,5869.62,0.0,,
1162,1451,8,4518.56,0.0,,
1164,573,3,3784.19,0.0,,
1165,396,5,10954.3,0.0,,
1166,635,4,10886.96,0.0,,
1167,725,1,1329.84,0.0,,
1167,726,6,1348.01,0.0,,
1168,2205,1,1748.98,0.0,,
1169,2204,1,1766.6,0.0,,
1170,550,6,5200.28,0.0,,
1171,671,1,11221.22,0.0,,
1172,1450,1,1802.4,0.0,,
1173,1449,5,1798.37,0.0,,
1174,1435,3,3905.78,0.0,,
1174,1436,4,4101.49,0.0,,
1175,1000,6,1217.73,0.0,,
1176,725,3,1322.3,0.0,,
1176,726,3,1328.81,0.0,,
1177,532,6,6816.32,0.0,,
1178,482,2,7799.02,0.0,,
1180,488,3,12266.74,0.0,,
1181,910,2,5122.28,0.0,,
1182,484,1,15172.45,0.0,,
1182,609,5,10611.05,0.0,,
1183,964,3,3831.29,0.0,,
1184,1000,6,1232.18,0.0,,
1184,1014,8,1049.16,0.0,,
1185,443,7,10961.72,0.0,,
1186,512,5,2844.55,0.0,,
1188,1000,5,1171.91,0.0,,
1190,396,8,11353.62,0.0,,
1191,635,8,10911.26,0.0,,
1192,906,4,5018.23,0.0,,
1194,2055,5,7293.03,0.0,,
1195,1230,8,5608.6,0.0,,
1197,580,4,9778.67,0.0,,
1198,671,3,11453.15,0.0,,
1199,769,5,3432.5,0.0,,
1199,770,7,3274.3,0.0,,
1200,574,6,10910.95,0.0,,
1201,1057,3,1579.75,0.0,,
1201,1058,1,1611.31,0.0,,
1202,596,6,9192.25,0.0,,
1203,1201,6,6545.14,0.0,,
1204,2380,6,3739.0,0.0,,
1206,1229,5,3037.29,0.0,,
1208,600,7,9102.85,0.0,,
1209,604,6,6138.03,0.0,,
1211,2254,3,710.18,0.0,,
1211,2255,6,716.01,0.0,,
1213,826,8,12797.37,0.0,,
1214,635,8,11091.96,0.0,,
1217,726,1,1396.39,0.0,,
1218,725,4,1340.43,0.0,,
1219,757,6,890.95,0.0,,
1221,596,2,9689.72,0.0,,
1223,2205,2,1793.55,0.0,,
1224,2204,5,1784.13,0.0,,
1225,757,3,921.21,0.0,,
1225,758,6,857.76,0.0,,
1226,1000,4,1165.82,0.0,,
1227,915,3,6814.45,0.0,,
1228,966,3,5660.6,0.0,,
1232,635,3,10874.96,0.0,,
1233,739,1,2110.79,0.0,,
1233,740,3,2100.38,0.0,,
1234,574,2,10884.44,0.0,,
1235,1000,2,1153.87,0.0,,
1237,964,5,4046.09,0.0,,
1238,475,3,12395.37,0.0,,
1239,2407,8,927.7,0.0,,
1241,767,1,1181.35,0.0,,
1241,768,7,1107.98,0.0,,
1242,671,1,10781.17,0.0,,
1243,2388,6,3883.6,0.0,,
1244,936,1,6279.5,0.0,,
1246,2388,4,3825.39,0.0,,
1247,2280,8,1967.25,0.0,,
1248,976,3,3850.31,0.0,,
1251,635,6,10141.74,0.0,,
1252,676,2,9441.69,0.0,,
1253,635,2,10655.32,0.0,,
1254,826,1,13277.91,0.0,,
1255,2192,6,2627.57,0.0,,
1256,676,5,9762.12,0.0,,
1257,2380,6,3692.3,0.0,,
1258,1061,4,1710.31,0.0,,
1258,1062,2,1819.08,0.0,,
1260,691,6,4779.3,0.0,,
1261,826,6,12968.4,0.0,,
1262,609,7,10793.77,0.0,,
1263,396,8,11024.09,0.0,,
1264,1114,8,2085.22,0.0,,
1265,713,6,2011.64,0.0,,
1266,714,5,1936.35,0.0,,
1267,964,6,3991.71,0.0,,
1268,2359,5,5481.58,0.0,,
1271,676,8,9795.4,0.0,,
1272,1203,5,3771.95,0.0,,
1273,726,2,1332.49,0.0,,
1274,725,6,1304.02,0.0,,
1275,676,6,9996.28,0.0,,
1276,967,7,8258.61,0.0,,
1277,976,2,4080.52,0.0,,
1278,992,3,3410.67,0.0,,
1279,559,4,7734.16,0.0,,
1280,981,5,2107.68,0.0,,
1281,915,4,6615.51,0.0,,
1283,796,3,3376.56,0.0,,
1284,795,8,3380.41,0.0,,
1285,1781,5,6689.15,0.0,,
1287,475,1,12701.62,0.0,,
1288,647,8,11016.4,0.0,,
1290,795,1,3403.01,0.0,,
1291,533,7,6059.83,0.0,,
1292,676,3,9518.15,0.0,,
1293,600,7,9376.57,0.0,,
1294,2388,2,3688.17,0.0,,
1297,512,3,2948.7,0.0,,
1298,443,8,10506.47,0.0,,
1299,964,3,3874.72,0.0,,
1301,787,8,3880.42,0.0,,
1302,1000,6,1216.52,0.0,,
1303,785,1,675.37,0.0,,
1303,786,4,721.59,0.0,,
1304,1000,2,1166.05,0.0,,
1305,2005,7,3748.64,0.0,,
1307,1203,5,3880.94,0.0,,
1308,1974,7,679.92,0.0,,
1308,1975,6,688.68,0.0,,
1309,2005,2,3671.06,0.0,,
1310,1174,8,7058.82,0.0,,
1311,606,6,4048.08,0.0,,
1312,964,4,3940.07,0.0,,
1313,1034,2,10845.66,0.0,,
1314,1041,7,12056.66,0.0,,
1315,467,3,11403.25,0.0,,
1316,596,8,9451.08,0.0,,
1317,770,7,3232.38,0.0,,
1318,769,5,3283.71,0.0,,
1319,645,3,9071.8,0.0,,
1320,910,3,5253.46,0.0,,
1321,2227,3,4126.75,0.0,,
1322,2226,7,3951.0,0.0,,
1323,573,8,3726.13,0.0,,
1324,1351,6,3915.75,0.0,,
1325,1352,8,3857.43,0.0,,
1326,785,5,692.75,0.0,,
1327,785,6,701.08,0.0,,
1327,786,5,723.03,0.0,,
1328,786,6,716.33,0.0,,
1329,769,7,3323.54,0.0,,
1333,729,6,3799.9,0.0,,
1333,730,1,3731.4,0.0,,
1334,964,4,3896.69,0.0,,
1335,559,8,7551.04,0.0,,
1337,1201,1,7002.8,0.0,,
1338,484,4,15676.26,0.0,,
1339,1053,8,3354.48,0.0,,
1340,2343,1,5753.75,0.0,,
1341,604,4,6137.46,0.0,,
1343,819,5,14699.16,0.0,,
1345,604,7,6032.58,0.0,,
1346,133,8,8734.53,0.0,,
1347,609,3,10281.12,0.0,,
1348,964,4,3951.85,0.0,,
1349,2270,2,3788.49,0.0,,
1350,1431,4,4059.96,0.0,,
1350,1432,5,4079.66,0.0,,
1351,2270,1,3840.07,0.0,,
1352,1182,4,2168.32,0.0,,
1354,596,4,9170.54,0.0,,
1355,691,7,4778.16,0.0,,
1356,574,1,11351.35,0.0,,
1357,512,6,2948.42,0.0,,
1358,2234,7,799.4,0.0,,
1358,2235,5,797.94,0.0,,
1359,976,3,3906.32,0.0,,
1360,2252,8,1718.48,0.0,,
1361,2253,1,1584.3,0.0,,
1362,1935,5,1660.14,0.0,,
1364,2277,2,3360.28,0.0,,
1366,2332,6,5594.39,0.0,,
1368,1426,4,3800.89,0.0,,
1369,1168,7,4251.72,0.0,,
1371,2094,3,5223.07,0.0,,
1372,1186,6,4610.89,0.0,,
1373,467,4,10978.73,0.0,,
1376,565,1,10647.11,0.0,,
1378,1230,1,5960.67,0.0,,
1379,2388,3,3856.33,0.0,,
1380,2331,1,7366.88,0.0,,
1381,2331,4,7487.16,0.0,,
1383,609,4,10625.25,0.0,,
1384,475,5,12819.27,0.0,,
1385,964,5,3873.12,0.0,,
1387,1934,7,1570.06,0.0,,
1388,1935,7,1532.51,0.0,,
1389,671,6,11381.35,0.0,,
1391,671,2,10846.4,0.0,,
1392,2388,4,3798.21,0.0,,
1395,622,5,9775.67,0.0,,
1396,565,3,10601.52,0.0,,
1397,631,5,4762.3,0.0,,
1398,910,7,5307.14,0.0,,
1399,559,1,7513.88,0.0,,
1400,2091,7,1982.22,0.0,,
1401,2252,8,1565.06,0.0,,
1402,2253,4,1592.87,0.0,,
1403,976,8,3950.72,0.0,,
1404,2379,8,2290.91,0.0,,
1405,2371,5,7021.78,0.0,,
1406,1351,1,3846.68,0.0,,
1406,1352,8,3933.75,0.0,,
1407,954,7,8072.3,0.0,,
1408,1201,1,6986.99,0.0,,
1409,2280,6,2024.78,0.0,,
1410,2251,7,1484.41,0.0,,
1411,2250,4,1453.39,0.0,,
1412,964,3,3859.21,0.0,,
1414,1210,7,7065.19,0.0,,
1415,1942,3,1490.15,0.0,,
1415,1943,6,1519.75,0.0,,
1416,604,6,6142.08,0.0,,
1417,2153,7,6544.94,0.0,,
1419,1975,3,711.19,0.0,,
1420,1974,1,699.77,0.0,,
1422,786,4,697.13,0.0,,
1423,785,5,702.8,0.0,,
1424,550,8,5204.13,0.0,,
1425,2250,4,1524.38,0.0,,
1425,2251,4,1482.52,0.0,,
1426,992,6,3352.78,0.0,,
1427,1114,2,2073.62,0.0,,
1428,1920,7,3272.3,0.0,,
1429,2343,2,5687.98,0.0,,
1430,510,1,11122.83,0.0,,
1431,681,2,9240.95,0.0,,
1432,915,2,6454.57,0.0,,
1433,725,6,1334.38,0.0,,
1433,726,5,1389.04,0.0,,
1434,559,8,7683.26,0.0,,
1435,559,1,7770.3,0.0,,
1436,2081,4,2786.67,0.0,,
1437,1061,7,1715.98,0.0,,
1437,1062,4,1761.34,0.0,,
1440,574,5,11115.67,0.0,,
1441,676,1,9917.35,0.0,,
1442,2343,7,5700.56,0.0,,
1445,565,3,10100.6,0.0,,
1446,443,3,10674.97,0.0,,
1447,606,2,4019.83,0.0,,
1449,2359,5,5402.11,0.0,,
1450,512,8,2932.51,0.0,,
1451,635,5,10517.49,0.0,,
1454,725,7,1333.77,0.0,,
1454,726,4,1353.37,0.0,,
1455,989,7,5278.91,0.0,,
1456,1203,2,3973.44,0.0,,
1457,495,4,8523.58,0.0,,
1459,396,2,10829.2,0.0,,
1460,990,4,5337.73,0.0,,
1463,443,8,11008.96,0.0,,
1464,954,3,8398.86,0.0,,
1465,580,1,9944.37,0.0,,
1466,499,3,11309.51,0.0,,
1466,647,1,10755.87,0.0,,
1469,964,4,3731.66,0.0,,
1470,767,5,1177.44,0.0,,
1471,768,5,1178.67,0.0,,
1474,573,3,3798.07,0.0,,
1476,2054,8,7258.17,0.0,,
1477,1232,7,4596.09,0.0,,
1478,2379,7,2276.45,0.0,,
1480,2050,5,6095.97,0.0,,
1481,2373,8,7276.17,0.0,,
1485,1227,1,3828.32,0.0,,
1487,2352,3,4400.5,0.0,,
1489,933,3,6951.88,0.0,,
1490,609,4,10324.8,0.0,,
1492,1005,8,1431.36,0.0,,
1493,910,7,5011.95,0.0,,
1494,757,1,888.04,0.0,,
1494,758,6,896.41,0.0,,
1496,992,6,3397.45,0.0,,
1497,992,2,3406.81,0.0,,
1498,396,7,11206.28,0.0,,
1499,596,2,9534.49,0.0,,
1503,826,5,12836.09,0.0,,
1504,2255,8,694.65,0.0,,
1505,2254,8,721.98,0.0,,
1507,573,1,3612.24,0.0,,
1508,1298,1,4459.72,0.0,,
1509,976,2,4000.86,0.0,,
1510,1017,3,3393.7,0.0,,
1511,499,5,11450.28,0.0,,
1512,1203,6,3852.5,0.0,,
1512,1230,8,5706.5,0.0,,
1513,1227,3,3835.56,0.0,,
1514,596,6,9746.7,0.0,,
1517,2241,2,1023.95,0.0,,
1519,2379,7,2300.94,0.0,,
1520,2054,5,7161.75,0.0,,
1521,910,3,5122.41,0.0,,
1521,954,8,8017.44,0.0,,
1522,1000,3,1209.05,0.0,,
1523,267,8,4034.48,0.0,,
1524,976,2,4084.43,0.0,,
1526,443,7,10664.0,0.0,,
1527,467,3,11306.23,0.0,,
1528,635,6,10581.04,0.0,,
1530,992,3,3367.7,0.0,,
1531,1000,8,1223.2,0.0,,
1532,1086,7,1166.8,0.0,,
1533,1085,4,1163.93,0.0,,
1534,443,8,11079.23,0.0,,
1535,2396,4,1176.64,0.0,,
1536,895,3,7156.06,0.0,,
1539,910,2,5473.06,0.0,,
1541,725,8,1346.86,0.0,,
1541,726,5,1310.17,0.0,,
1542,606,1,4088.48,0.0,,
1543,1490,4,3327.08,0.0,,
1544,1489,7,3282.11,0.0,,
1545,1005,3,1363.5,0.0,,
1547,488,7,12755.19,0.0,,
1547,596,5,10009.09,0.0,,
1548,2145,2,4707.79,0.0,,
1549,2149,7,5030.32,0.0,,
1550,606,8,4069.02,0.0,,
1551,1014,8,1017.6,0.0,,
1552,1014,4,1063.2,0.0,,
1553,499,5,11608.8,0.0,,
1554,426,2,11585.78,0.0,,
1555,475,7,12702.98,0.0,,
1557,1188,5,5593.78,0.0,,
1558,1186,4,4523.02,0.0,,
1559,396,4,10873.36,0.0,,
1561,964,5,3847.95,0.0,,
1562,1000,8,1204.15,0.0,,
1563,443,5,11029.75,0.0,,
1564,658,3,11323.92,0.0,,
1565,976,1,3886.11,0.0,,
1567,573,4,3822.67,0.0,,
1568,1041,2,12065.71,0.0,,
1569,1040,7,13579.1,0.0,,
1571,739,3,2109.35,0.0,,
1571,740,4,1990.79,0.0,,
1572,1085,4,1129.5,0.0,,
1572,1086,6,1141.75,0.0,,
1573,596,7,9755.77,0.0,,
1574,609,8,9985.16,0.0,,
1575,976,2,4057.1,0.0,,
1576,488,7,13443.71,0.0,,
1578,967,5,8072.2,0.0,,
1579,1174,5,6906.86,0.0,,
1580,609,4,10090.73,0.0,,
1581,954,7,8413.8,0.0,,
1582,512,6,2814.52,0.0,,
1583,635,1,11002.57,0.0,,
1584,2064,4,6589.68,0.0,,
1585,559,8,7548.54,0.0,,
1586,757,3,877.19,0.0,,
1586,758,5,911.21,0.0,,
1587,1213,8,6207.1,0.0,,
1588,573,1,3759.82,0.0,,
1589,910,8,5207.15,0.0,,
1591,819,7,14679.51,0.0,,
1592,467,5,11207.06,0.0,,
1593,785,2,700.55,0.0,,
1594,786,7,692.97,0.0,,
1595,1915,4,6066.73,0.0,,
1596,2074,5,3978.72,0.0,,
1598,966,4,5935.32,0.0,,
1599,1975,6,710.83,0.0,,
1600,1974,2,704.55,0.0,,
1601,1139,2,7952.28,0.0,,
1603,2070,6,6153.75,0.0,,
1604,992,6,3475.22,0.0,,
1605,826,6,12599.81,0.0,,
1606,1201,3,6753.72,0.0,,
1608,2396,8,1179.56,0.0,,
1609,1227,7,3718.68,0.0,,
1610,2071,8,4105.47,0.0,,
1611,895,8,7039.58,0.0,,
1612,488,4,13297.62,0.0,,
1613,1041,7,12014.38,0.0,,
1615,1085,7,1116.19,0.0,,
1616,676,1,10241.94,0.0,,
1617,512,5,2881.51,0.0,,
1618,512,7,2825.91,0.0,,
1619,1040,1,13049.09,0.0,,
1620,819,1,14230.81,0.0,,
1622,467,2,11100.26,0.0,,
1623,604,3,6137.78,0.0,,
1625,910,6,5415.0,0.0,,
1626,826,2,12559.57,0.0,,
1627,2352,8,4396.83,0.0,,
1628,2359,8,5163.11,0.0,,
1629,966,3,5860.97,0.0,,
1630,2169,5,6392.15,0.0,,
1631,671,2,11278.23,0.0,,
1632,787,3,3829.95,0.0,,
1633,788,4,3809.39,0.0,,
1634,2371,3,6835.73,0.0,,
1635,964,3,3947.32,0.0,,
1636,2054,3,7034.39,0.0,,
1638,400,3,9598.49,0.0,,
1639,2280,8,1915.49,0.0,,
1640,1870,7,10464.23,0.0,,
1641,647,1,10988.25,0.0,,
1642,1360,5,4725.25,0.0,,
1643,1359,3,4546.92,0.0,,
1644,740,3,2027.02,0.0,,
1646,713,5,1906.81,0.0,,
1646,714,2,1946.92,0.0,,
1647,788,6,3799.13,0.0,,
1648,787,7,3663.41,0.0,,
1651,826,5,12315.78,0.0,,
1652,796,3,3360.19,0.0,,
1652,1148,4,3721.49,0.0,,
1653,795,7,3457.31,0.0,,
1654,1329,4,1635.18,0.0,,
1654,1330,6,1670.74,0.0,,
1656,2343,2,5565.04,0.0,,
1657,1862,1,2631.11,0.0,,
1658,967,1,8219.45,0.0,,
1659,910,6,5124.12,0.0,,
1660,914,6,6781.94,0.0,,
1663,767,7,1162.79,0.0,,
1663,768,4,1162.13,0.0,,
1664,2056,2,4135.04,0.0,,
1665,725,4,1316.33,0.0,,
1665,726,3,1331.25,0.0,,
1666,786,3,696.08,0.0,,
1666,788,8,3788.95,0.0,,
1667,785,2,692.23,0.0,,
1667,787,3,3772.46,0.0,,
1668,786,8,691.13,0.0,,
1669,785,3,683.79,0.0,,
1670,786,1,709.11,0.0,,
1672,499,3,11167.0,0.0,,
1673,802,6,2043.26,0.0,,
1674,758,3,909.41,0.0,,
1675,757,2,879.45,0.0,,
1676,729,8,3602.76,0.0,,
1676,730,2,3872.22,0.0,,
1677,400,8,9882.25,0.0,,
1678,2359,2,5530.78,0.0,,
1679,936,4,6131.47,0.0,,
1680,2016,6,3819.33,0.0,,
1681,1182,6,2245.15,0.0,,
1682,767,5,1114.58,0.0,,
1682,768,6,1118.21,0.0,,
1684,2053,6,4020.36,0.0,,
1686,622,4,9776.7,0.0,,
1689,1085,6,1160.61,0.0,,
1689,1086,5,1143.21,0.0,,
1690,910,7,5329.49,0.0,,
1691,2388,7,3850.55,0.0,,
1693,819,2,15099.49,0.0,,
1695,574,4,11022.07,0.0,,
1696,2046,4,5060.14,0.0,,
1697,396,5,11005.69,0.0,,
1699,2005,5,3776.52,0.0,,
1700,606,5,4046.36,0.0,,
1701,2064,8,6303.94,0.0,,
1702,2240,2,1077.98,0.0,,
1702,2241,3,1073.73,0.0,,
1703,635,8,11024.12,0.0,,
1704,604,7,6087.32,0.0,,
1705,382,2,11147.67,0.0,,
1706,1916,6,3640.04,0.0,,
1709,1000,1,1153.45,0.0,,
1710,725,6,1335.64,0.0,,
1711,726,3,1317.36,0.0,,
1712,573,6,3736.04,0.0,,
1713,635,5,10531.24,0.0,,
1714,785,8,697.35,0.0,,
1714,786,2,684.03,0.0,,
1715,2070,4,6343.17,0.0,,
1716,2071,1,4204.16,0.0,,
1717,609,5,10159.61,0.0,,
1718,2384,7,7878.1,0.0,,
1719,691,2,4623.75,0.0,,
1720,1000,2,1178.45,0.0,,
1722,604,7,6285.68,0.0,,
1724,596,3,9616.21,0.0,,
1725,739,3,2096.87,0.0,,
1725,740,3,2120.57,0.0,,
1726,510,6,11223.17,0.0,,
1727,768,7,1174.13,0.0,,
1728,767,8,1166.53,0.0,,
1729,910,6,5203.61,0.0,,
1730,725,4,1341.18,0.0,,
1731,726,1,1371.92,0.0,,
1732,2343,5,5649.23,0.0,,
1734,2373,6,7287.46,0.0,,
1735,1191,6,3193.55,0.0,,
1738,1173,2,6118.94,0.0,,
1740,785,3,681.14,0.0,,
1740,786,4,706.48,0.0,,
1742,770,1,3278.32,0.0,,
1743,769,8,3329.69,0.0,,
1744,725,5,1312.68,0.0,,
1744,726,5,1366.32,0.0,,
1746,2055,3,7295.86,0.0,,
1747,1934,5,1616.54,0.0,,
1747,1935,6,1587.36,0.0,,
1748,559,5,7634.36,0.0,,
1751,2343,7,5770.04,0.0,,
1753,1131,1,5179.32,0.0,,
1756,596,1,9394.12,0.0,,
1757,609,1,10687.27,0.0,,
1758,1203,6,3869.94,0.0,,
1759,467,1,10815.98,0.0,,
1760,1490,8,3272.82,0.0,,
1761,1489,4,3327.36,0.0,,
1762,2270,1,3767.85,0.0,,
1763,2400,4,1108.29,0.0,,
1764,2074,6,4068.14,0.0,,
1765,2005,1,3802.59,0.0,,
1766,826,8,12685.25,0.0,,
1766,2384,4,7755.4,0.0,,
1767,992,6,3414.25,0.0,,
1769,2331,3,7508.73,0.0,,
1770,767,7,1154.24,0.0,,
1770,768,1,1121.44,0.0,,
1771,2071,8,4151.5,0.0,,
1772,2045,8,5610.73,0.0,,
1774,1120,8,2213.85,0.0,,
1777,940,4,7995.56,0.0,,
1778,1109,2,2570.4,0.0,,
1778,1110,7,2589.63,0.0,,
1780,512,6,2907.16,0.0,,
1781,512,1,2853.53,0.0,,
1783,574,3,11208.58,0.0,,
1784,647,1,11255.4,0.0,,
1785,990,8,5396.57,0.0,,
1787,647,5,11117.0,0.0,,
1789,1139,3,8389.04,0.0,,
1790,1203,6,3812.78,0.0,,
1791,976,1,3939.75,0.0,,
1792,2331,2,7499.62,0.0,,
1793,671,6,11276.57,0.0,,
1794,574,5,10621.38,0.0,,
1795,676,4,9849.19,0.0,,
1796,606,5,4098.93,0.0,,
1797,467,5,11049.96,0.0,,
1798,671,5,11185.48,0.0,,
1799,2396,1,1161.31,0.0,,
1800,604,7,6089.29,0.0,,
1802,1916,2,3651.47,0.0,,
1803,671,1,11379.59,0.0,,
1804,2174,5,4968.58,0.0,,
1805,981,8,2014.84,0.0,,
1806,1229,3,3157.23,0.0,,
1807,550,8,5126.68,0.0,,
1808,910,8,5287.94,0.0,,
1809,976,2,3953.65,0.0,,
1811,2352,5,4606.52,0.0,,
1812,2250,5,1493.68,0.0,,
1812,2251,7,1562.81,0.0,,
1813,826,3,12638.79,0.0,,
1814,976,1,4082.03,0.0,,
1815,400,2,9710.03,0.0,,
1817,757,8,937.59,0.0,,
1817,758,2,885.89,0.0,,
1818,826,6,12448.07,0.0,,
1819,976,4,3970.27,0.0,,
1821,512,2,2895.46,0.0,,
1822,826,7,13104.47,0.0,,
1823,1934,1,1609.45,0.0,,
1824,1935,2,1569.67,0.0,,
1825,1213,7,5990.4,0.0,,
1826,1061,3,1751.36,0.0,,
1826,1062,8,1804.32,0.0,,
1827,2332,1,5818.18,0.0,,
1829,2064,3,6605.72,0.0,,
1830,2241,3,1085.77,0.0,,
1831,2240,1,1094.22,0.0,,
1832,758,3,887.33,0.0,,
1834,785,1,710.01,0.0,,
1835,786,4,712.29,0.0,,
1837,2081,1,2640.9,0.0,,
1838,596,7,9250.75,0.0,,
1839,2252,2,1603.64,0.0,,
1839,2253,1,1645.27,0.0,,
1840,635,1,10774.88,0.0,,
1841,2400,3,1111.07,0.0,,
1842,2284,4,3747.68,0.0,,
1843,2145,8,4739.66,0.0,,
1846,1182,5,2203.54,0.0,,
1847,1006,5,1112.45,0.0,,
1848,681,3,8817.79,0.0,,
1850,2331,5,7087.09,0.0,,
1851,510,3,10974.08,0.0,,
1853,1227,3,3738.62,0.0,,
1854,2083,3,3918.92,0.0,,
1856,1182,4,2209.9,0.0,,
1858,2270,3,3819.53,0.0,,
1859,786,8,686.62,0.0,,
1860,785,4,721.61,0.0,,
1861,1859,1,1913.49,0.0,,
1862,2332,7,5644.22,0.0,,
1863,2400,4,1071.53,0.0,,
1864,635,4,10896.04,0.0,,
1866,2359,7,5203.57,0.0,,
1867,467,3,10826.75,0.0,,
1868,618,8,14166.98,0.0,,
1869,596,5,9610.82,0.0,,
1870,1201,2,6838.9,0.0,,
1870,1751,7,8024.54,0.0,,
